DS OTERO	
DS MONTALVO	
DS PEÑASCAL	
ER EXTRARRADIO	
DS ZURGUEN ALTO	
AV EXTREMADURA	Avenida Extremadura
AV INFANTA	Avenida de la Infanta
AV PEÑA FRANCIA	Avenida de la Peña de Francia
CL ALEJANDRO DE LA SOTA	Calle Alejandro de la Sota
CL ALFONSO X EL SABIO(UR2-R)	Calle Alfonso X el Sabio
CL ANTONIO GAUDI	Calle Antonio Gaudí
CL ANTONIO MACHADO	Calle Antonio Machado
CL AZORIN	Calle Azorín
CL BERNARDA ALBA	Calle Bernarda Alba
CL CELESTINA	Calle Celestina
CL CULPA	Calle Culpa
CL DALI	Calle Dalí
CM DOÑINOS	Calle Doñinos
CL Dª Mª LUZ FERNANDEZ(UR2-)	Calle Dª Mª Luz Fernández
CL ENRIC MIRALLES	Calle Enric Miralles
CL ESTRECHA	Calle Estrecha
CL FEDERICO GARCIA LORCA	Calle Federico García Lorca
CL JAVIER SAENZ DE OIZA	Calle Francisco Javier Sáenz de Oiza
CL FELIX CANDELA	Calle Félix Candela
CL GALATEA	Calle Galatea
CL GERARDO DIEGO	Calle Gerardo Diego
CL GITANILLA	Calle Gitanilla
CL GOYA	Calle Goya
CL INFANTA CRISTINA	Calle Infanta Cristina
CL INFANTA ELENA	Calle Infanta Elena
CL ISABEL LA CATOLICA(UR2-R)	Calle Isabel la Católica
CL JORGE GUILLEN	Calle Jorge Guillén
CL JOSE ANTONIO CODERCH	Calle José Antonio Coderch
CL JUANA I DE CASTILL(UR2-R)	Calle Juana I de Castilla
CL LUIS CERNUDA	Calle Luis Cernuda
CL MARQUES DE BRADOMIN	Calle Marqués de Bradomín
CL MIGUEL FISAC	Calle Miguel Fisac
CL MIGUEL DE UNAMUNO	Calle Miguel de Unamuno
CL MOLINO DEL ZURGUEN	Calle Molino del Zurguén
CL ORIENTE	Calle Oriente
CL PABLO NERUDA	Calle Pablo Neruda
CL PASCUAL DUARTE	Calle Pascual Duarte
CL PEDRO SALINAS	Calle Pedro Salinas
CL PRINCESA	Calle Princesa
CL PRINCIPE FELIPE	Calle Príncipe Felipe
CL PIO BAROJA	Calle Pío Baroja
CL ERAS VIEJAS	Calle del Muro
CL RONDA SUR	Calle Ronda Sur
CL SAN TORCUATO	Calle San Torcuato
AV SANCHO IV EL BRABO(UR2-R)	Calle Sancho IV El Bravo
CL SECUNDINO ZAZO	Calle Secundino Zuazo
CL SHANTIANDIA	Calle Shanti Andía
CL TRISTANA	Calle Tristana
CL VELAZQUEZ	Calle Velázquez
CL VICENTE ALEIXANDRE	Calle Vicente Aleixandre
CL ZALACAIN EL AVENTURERO	Calle Zalacain el Aventurero
CL DON JUAN TENORIO	Calle de Don Juan Tenorio
CL PICASSO	Calle de El Pícaro
CL FRANCISCO TOMAS Y VALIENT	Calle de Francisco Tomás y Valiente
CL JOSE LUIS SERT	Calle de José Luis Sert
CL LUIS GUTIERREZ SOTO	Calle de Luis Gutiérrez Soto
CL MARIANA PINEDA	Calle de Mariana Pineda
CL MIGUEL ANGEL BLANCO	Calle de Miguel Ángel Blanco
CL ALEGRIA	Calle de la Alegría
CL TERTULIA	Calle de la Tertulia
CL AVES	Calle de las Aves
CL FLORES	Calle de las Flores
CL PANERAS	Calle de las Paneras
CL COMUNEROS	Calle de los Comuneros
CL ALCALDE DE ZALAMEA	Calle del Alcalde de Zalamea
CL BARQUILLO	Calle del Barquillo
CL BARRIO NUEVO	Calle del Barrio Nuevo
CL CAPITAN ALATRISTE	Calle del Capitán Alatriste
CL LAZARILLO DE TORMES	Calle del Lazarillo de Tormes
CL POZO	Calle del Pozo
CL RIO	Calle del Río
CL SILENCIO	Calle del Silencio
CL SOL	Calle del Sol
CL ZURGUEN	Calle del Zurguén
CL LA SIERRA	Calle la Sierra
CL PINAR	Camino El Pinar
CM CEMENTERIO	Camino del Cementerio
CR VECINOS 512	Carretera de Vecinos
FN VISTAHERMOSA	Carretera de Vistahermosa
FN PORQUERIZOS	Finca Porquerizos
FN SALVADORIQUE	Finca Salvadorique
FN TESO	Finca Teso
PZ SANTA BARBARA	Plaza Santa Bárbara
PZ CONSTITUCION	Plaza de la Constitución
PZ LIBERTAD	Plaza de la Libertad
PZ REYES	Plaza de los Reyes
PL POLIGONO UR-1R	
PL YUGADAS (SUD.6)	
