ER EXTRARRADIO	
CR MADRID	Carretera de Madrid
CL CARLOS I	Avenida Carlos I
AV SAN JOSE	Avenida San Jose
AV DE LOS JARDINES	Avenida de Los Jardines
AV SALAMANCA	Avenida de Salamanca
AV REYES CATOLICOS	Avenida de los Reyes Católicos
BO SAN ROQUE	Barrio San Roque
CL AHUMADA	Calle Ahumada
CL ARENAS	Calle Arenas
CL LOS AZTECAS	Calle Aztecas
CL BENITO PEREZ GALDOS	Calle Benito Pérez Galdós
CL CAMPO CHARRO	Calle Campo Charro
CL COMUNEROS CASTI	Calle Comuneros de Castilla
CL DON ALVARO DE BRACAMONTE	Calle Don Alvaro de Bracamonte
CL EGIDO	Calle Egido
CL FRANCISCO PIZARRO	Calle Francisco Pizarro
CL FELIX MESONERO	Calle Félix Mesonero
CL GABRIEL Y GALAN	Calle Gabriel y Galán
CL GARCIA CRUZ	Calle García de la Cruz
CL HERMANOS MACHADO	Calle Hermanos Machado
CL LOS MAYAS	Calle Mayas
CL NUESTRA SEÑORA	Calle Nuestra Señora
CL PARQUE DE OBRAS PUBLICAS	Calle Parque de Obras Públicas
CL PARTICULAR (UR ONCES)	
CL PEÑA DE FRANCIA	Calle Peña de Francia
CL SALVADOR DALI	Calle Salvador Dali
CL SAN PEDRO	Calle San Pedro
CL SANTA AGUEDA	Calle Santa Agueda
CL DE LOS SASTRES	Calle Sastres
CL MIGUEL DE UNAMUNO	Calle Miguel de Unamuno
CL ANTONIO SALAZAR	Calle de Antonio Salazar
CL ARAPILES	Calle de Arapiles
CL CERVANTES	Calle de Cervantes
CL CHAMBERI	Calle de Chamberí
CL COLON	Calle de Colón
CL ELISA MUÑOZ	Calle de Elisa Muñoz Rodríguez
CL FEDERICO GARCIA LORCA	Calle de Federico García Lorca
CL FR LUIS DE LEON	Calle de Fray Luis de León
CL GOYA	Calle de Goya
CL SALVADOR GOMEZ LIAÑO	Calle de Gómez de Liáño
CL HERNAN CORTES	Calle de Hernán Cortés
CL ISABEL CATOLICA	Calle de Isabel "La Católica"
CL LAS ARRIBES	Calle de Las Arribes
CL MEDINA	Calle de Medina
CL MIGUEL HERNANDEZ	Calle de Miguel Hernández
CL MURILLO	Calle de Murillo
TR NUESTRA SEÑORA DE LA CAL	Travesía de Nuestra Señora de la Cal
CL NUESTRA SEÑORA CAL	Calle de Nuestra Señora de la Cal
CL RAMON CAJAL	Calle de Ramón y Cajal
CL RICARDO SORIANO	Calle de Ricardo Soriano
CL SAN FRANCISCO	Calle de San Francisco
