ER EXTRARRADIO	
CL A	
CL ALBA	Calle Alba
CL ANGOSTA	Calle Angosta
CL CALVARIO	Calle Calvario
CL CALZADA PEÑARANDA	Calle Calzada de Peñaranda
CL CAMPANARIO	Calle Campanario
CL CUESTA, DE LA	Calle Cuesta
CL DOCTOR MARAÑON	Calle Doctor Marañón
CL DR MARA/ON	Calle Trasera de Ronda
CL FELIPE VI	Calle Felipe VI
CL GOYA	Calle Goya
CL JUAN JOSE FRANC	Calle Juan Francisco
CL JUAN FRANCISCO	Calle Juan José
CL L ALBARRAN	Calle Lorenzo Albarrán
CL MATADERO	Calle Matadero
CL MELCHOR TRAPERO	Calle Melchor Trapero
CL MERCADO	Calle Mercado
CL PEDRAZA	Calle Pedraza
PZ CURA	Calle Pedraza
CL PICO	Calle Pico
CL POSADAS	Calle Posadas
CL RECORBA	Calle Recorba
CL REDONDILLO	Calle Redondillo
CL RONDA	Calle Ronda
CL RUA	Calle Rua
CL TRASERA DE LA RONDA	Calle Trasera de Ronda
CL TRIANA	Calle Triana
CL PEÑARANDA	Carretera de Peñaranda
CR PIEDRAHITA	Carretera de Piedrahita
CR PEDRAZA	Calle Pedraza
FN SOMOSANCHO	Finca Somosancho
PZ CONSTITUCION	Plaza de la Constitución
PR RONDA	Calle Ronda
TR ANGOSTA	Travesía Angosta
TR CUESTA	Travesía Cuesta
TR ESTANCO	Travesía Estanco
TR FELIPE VI	Travesía Felipe VI
TR PLAZA	Calle Plaza
