ER EXTRARRADIO	
AV DE SAN BARTOLOME	Avenida de San Bartolomé
CL ANTONIO ROMO	Calle Antonio Romo
CL CASPIGUETO	Calle Caspigüeto
CL COTO	Calle Coto
CL D	Calle los Poetas
CL HONORIO CARNICERO	Calle Honorio Carnicero
CL MIRABEL	Calle Mirabel
CL NUEVA	Calle Nueva
CL NUEVA APERTURA	Calle Nueva
CL SALAS POMBO	Calle Salas Pombo
CL SALMUERO	Calle Salmuero
CL SAN MARTIN	Calle San Martín
CL SANTA AGUEDA	Calle Santa Águeda
CL SOCIEDAD BAILE LAS FLORES	Calle Sociedad Baile las Flores
CL TRAVIESA	Calle Traviesa
CL TRISTAN HERRERA	Calle Tristán Herrera
CL ABAJO	Calle de Abajo
CL ARRIBA	Calle de Arriba
CL CASIMIRO FRADES	Calle de Casimiro Frades
CM SALAMANCA	Calle de Salamanca
CL CAÑOS	Calle del Caño
CL LA RUIZA	Calle la Ruiza
CL LOS POETAS	Calle los Poetas
PZ PLAZA	La Plaza
PS DE LA ESTACION	Paseo de la Estación
TR POZO	Calle del Pozo
