ER EXTRARRADIO	
CL A	
CL ACERA	Calle Acera
CL ADOLFO SUAREZ	Calle Adolfo Suárez
CM BARREROS	Calle Barreros
CL CARREMONTE	Calle Carremonte
CL CONVENTO	Calle Convento
CL CRUZ	Calle Cruz
CL CUENTO	Calle Cuento
CL ESCUELAS PRIMERA	Calle Escuelas Primera
CL ESCUELAS SEGUNDA	Calle Escuelas Segunda
AV FELIPE VI	Calle Felipe VI
CL FRAGUA	Calle Fragua
CL GABIA	Calle Gavia
CL GENERALISIMO	Calle Adolfo Suárez
CL HORTELANOS	Calle Hortelano
CL IGLESIA	Calle Iglesia
CL LAGUNA	Calle Laguna
CL MADRID	Calle Madrid
CL NAVIO	Calle Navío
CL NUEVA PARTICULAR	Calle Particular Barrio nuevo
CL POZO RODILLO	Calle Pozo Rodillo
BO NUEVO PRIMERA	Calle Primera Barrio Nuevo
CL ESTACION PRIMER	Calle Primera de la Estación
CL PROLONGACION DE NAVIO	Calle Prolongación de Navío
CL ROSA	Calle Rosa
BO NUEVO SEGUNDA	Calle Segunda Barrio Nuevo
BO NUEVO QUINTA	Calle Segunda Barrio Nuevo
CL ESTACION SEGUND	Calle Segunda de la Estación
CL TRINIDAD	Calle Trinidad
CL VELASCO	Calle Velasco
CR PEDROSILLO	Carretera Pedrosillo
CR CABEZABELLOSA	Carretera de Cabezabellosa
ED CENTRO RURAL	Calle Centro Rural
PZ DEL CUENTO	Plaza Cuento
PZ CONSTITUCION	Plaza de la Constitución
TR PEDROSILLO PARTICULAR	Calle Particular de Pedrosillo
