CM A	
CL NOU-STA EULALIA	Camí de Palau de Santa Eulàlia
CL AFORES	
CL BAIX DE-STA EULALIA	Carrer de Baix
CL DALT-PALAU	Carrer de Dalt
CL FIGUERES-PALAU	Carrer de Figueres
CL GARRIGAS DE-STA EULALIA	Carrer de Garrigàs
CL BAIX DE-PALAU	Carrer de Baix
CL SALVADOR DALI	Carrer de Salvador Dalí
CL DE L'ESGLESIA-STA EULALIA	Carrer de l'Església
CJ ESGLESIA-ST EULALIA	Carreró de l'Església
CL DE LES COMES	Carrer de les Comes
CL NORD DEL-STA EULALIA	Carrer del Nord
CL POU-STA EULALIA	Carrer del Pou
CL COMUNS DELS-STA EULALIA	Carrer dels Comuns
LG IND TRAMUNTANA (SUD1A)	
PJ COMUNS	
PZ NACIONAL-PALAU	Plaça de la Constitució
PZ NOVA-STA EULALIA	Plaça Nova-Sta Eulalia
