DS CANUTELLS	
DS ILLA D'EN COLOM	
DS ILLA DEL REI	
DS ILLA PLANA	
DS LLATZARET	
DS ESTACIO NAVAL	
AV VIVES LLULL	Avinguda de Vives Llull
AV FORT DE L'EAU	Avinguda Fort de l'Eau
AV FRANCESC FEMENIAS	Avinguda Francesc Femenias
AV JOSEP ANSELM CLAVE	Avinguda Josep Anselm Clavé
AV JOSEP MARIA QUADRADO	Avinguda Josep Maria Quadrado
AV MARIUS VERDAGUER	Avinguda Marius Verdaguer
AV PORT DE MAO	Avinguda Port de Mao
AV AVINGUDA D'EUROPA	Avinguda d'Europa
AV MENORCA	Avinguda de Menorca
AV FLORIDA	Avinguda de la Florida
AV MEDITERRANIA	Avinguda de la Mediterrània
AV CAP DE CAVALLERIA-POIMA	Avinguda des Cap de Cavalleria
CL ALQUERIA CREMADA-POIMA	Carrer s’Alqueria Cremada
CL ANGEL	Carrer de l’Àngel
CL AUSTRIA	Carrer d’Àustria
CL BINTAUFA	Carrer de Ruiz i Pablo
CL BOMBARDA-SM	Carrer d’en Bombarda
CL CAP NEGRE-POIMA	Carrer Cap Negre
CL CAPDEPERA	Carrer Capdepera
CL CAPIFORT-POIMA	Carrer de Capifort
CL COSTER DES BOL-SA	Es Coster des Bol
CL DOCTOR CAMPS	Carrer del Doctor Camps
CL FONSO-SM	Carrer d’en Fonso
CL FONT-LL	Carrer de la Font
CL ILLOT-SM	
CL LLOSASSA-SM	Carrer de sa Llosassa
CL MALTA	Carrer Malta
CL MIQUEL SORA	Carrer Miquel Sora
CL MOLL DE LLEVANT	Moll de Llevant
CL NOU PINYA	Carrer de sa Nou Pinya
CL PI	Carrer des Pi
CL PUNTA DES RELLOTGE	Carrer Punta des Rellotge
CL SANTA ESCOLASTICA	Carrer de Santa Escolàstica
CL VICENÇ ALBERTI	Carrer Vicenç Alberti
CL VIVERS-SA	Carrer des Vivers
CL DE FERNANDEZ DE ANGULO	Carrer Fernández de Angulo
CL DE PERE BALLESTER	Carrer Pere Ballester
CM D'ALGENDAR	Cami d'Algendar
CM COTAINA	Cami de Cotaina
CM TORDONELL	Cami de Tordonell
CM TORNALTI	Cami de Tornalti d'en Vigo
CM BOAL	Cami de sa Boval
CM VOLTA DES MILORD	Cami de sa Volta des Milord
CM PONTARRO	Cami des Pontarro
CM CAMINET DE L'ALEGRIA	Caminet de l'Alegria
CM ADDAIA	Camí d’Addaia
CM CAMI DE DALT	Camí de Dalt
CM CAMI DE S'AUBA	Carrer Alba
CM CAMI DE SES MATES	
CM CAMINET DE SES ESCALES	Camí de ses Escales
CM CLAUDIS	Cami d'en Claudis
CM CORB	Camí des Corb
CM ES CAMI VELL	Es Camí Vell
CM FIGUERETA	Camí d’en Figuereta
CM HORTS	
CM MOLI	Camí del Molí
CM SINIA	
CM DE BAIX (LLUCMAÇANES)	Camí de Baix
CM DE BINIFAELL	
CM DE SA SINIA	
