DS CAL TIXET	DS CAL TIXET
CL ANGEL GUIMERA	carrer d'Àngel Guimerà
CL CADI	carrer del Cadí
CL CANAL	carrer del Canal
CL CANIGO	carrer del Canigó
CL CARME	carrer del Carme
CL ESGLESIA DE L'	carrer de l'Església
CL FEDERICA MONTSENY	carrer de Federica Montseny
CL FLORS SIRERA	carrer de Flors Sirera
CL MERCE RODOREDA	carrer de Mercè Rodoreda
CL MONTCUNILL	carrer de Montcunill
CL NUM 104	carrer Num 104
CL NUM 115	carrer Num 115
CL NUM 128	carrer Num 128
CL NUM 129	carrer Num 129
CL OLIVERAR	carrer de l'Oliverar
CL OMBRA	carrer de l'Ombra
CL ORIENT	carrer de l'Orient
CL PLA DEL CAÇADOR	carrer del Pla del Caçador
CL S PABLO	carrer de S Pablo
CM SANTPEDOR	camí de Santpedor
CL ENERGIA DE L'	carrer de l'Energia
CL LLUM DE LA	carrer de la Llum
CR MANRESA A BASEL	Eix del Cardener
MS BARRACA NOVA (LA)	Masías Barraca Nova (la)
MS BARRACA VELLA (LA)	Masías Barraca Vella (la)
MS BONAPLATA	Masías Bonaplata
MS CA L'AGUSTI	Masías Ca l'Agusti
MS CAL FLORES	Masías Cal Flores
MS CAL MORALES	Masías Cal Morales
MS CAN BADRENAS	Masías Can Badrenas
MS CAN BALTASAR	Masías Can Baltasar
MS CAN BASORA	Masías Can Basora
MS CAN BOTIFOLL	Masías Can Botifoll
MS CAN BOTIFOLLET	Masías Can Botifollet
MS CAN CANALS NOU	Masías Can Canals Nou
MS CAN CAP XIC	Masías Can Cap Xic
MS CAN CATERINO	Masías Can Caterino
MS CAN CELDONI	Masías Can Celdoni
MS CAN CINTET	Masías Can Cintet
MS CAN CIURO	Masías Can Ciuro
MS CAN CORNET	Masías Can Cornet
MS CAN DACAS	Masías Can Dacas
MS CAN FRANCISQUET	Masías Can Francisquet
MS CAN FRARE	Masías Can Frare
MS CAN GASPARO	Masías Can Gasparo
MS CAN JANET	Masías Can Janet
MS CAN JEPET	Masías Can Jepet
MS CAN JUANDO	Masías Can Juando
MS CAN LLEBRE	Masías Can Llebre
MS CAN MATEU	Masías Can Mateu
MS CAN MINGO	Masías Can Mingo
MS CAN MIQUELO	Masías Can Miquelo
MS CAN PAU DE LA RIERA	Masías Can Pau de la Riera
MS CAN PERE	Masías Can Pere
MS CAN PIC	Masías Can Pic
MS CAN PIQUET	Masías Can Piquet
MS CAN PLA	Masías Can Pla
MS CAN PLA VELL	Masías Can Pla Vell
MS CAN RIERA	Masías Can Riera
MS CAN SILVESTRE	Masías Can Silvestre
MS CAN TINARRO	Masías Can Tinarro
MS CAN TON	Masías Can Ton
MS CAN XATINO	Masías Can Xatino
MS CASA FERRIZ	Masías Casa Ferriz
MS CASA NOVA	Masías Casa Nova
MS CASA SAAVEDRA	Masías Casa Saavedra
MS CASA EL GRAU	Masías Casa el Grau
MS CASALS (ELS)	Masías Casals (els)
MS COTS (LES)	Masías Cots (les)
MS ESCORXADOR MAFRICA	Masías Escorxador Mafrica
MS FEIXES (LES)	Masías Feixes (les)
MS MAS ARNÀ	Masías Mas Arnà
MS MOLINET (EL)	Masías Molinet (el)
MS NUM 106	Masías Num 106
MS SANTUARI DE JONCADELLA	Masías Santuari de Joncadella
MS SOLE (EL)	Masías Sole (el)
MS TORRAS (LES)	Masías Torras (les)
MS VILACLARA	Masías Vilaclara
MS VILATORRADA	Masías Vilatorrada
MS L'HOSTALET	Masías l'Hostalet
MS L'HOSTALET NOU	Masías l'Hostalet Nou
MS LA CENTRAL	Masías la Central
PS SERRADORA DE LA	Paseo Serradora de la
PS GALLIFA	Passeig Gallifa
PZ FESTA MAJOR INFANTIL	Plaza Festa Major Infantil
PZ GARCIA LORCA	plaça de García Lorca
PZ SOLIDARITAT	plaça de la Solidaritat
PZ ANSELM CLAVE	plaça d'Anselm Clavé
PZ PAU (LA)	plaça de la Pau
PZ DRETS HUMANS	plaça dels Drets Humans
PL DISEMINATS	Polígono Diseminats
PL POL. IND. PLA VINYATS	Polígono Pol. Ind. Pla Vinyats
PL ZONA ESPORTIVA	Polígono Zona Esportiva
VI EN EL MUNICIPI	Vi en el Municipi
AV MONTSERRAT	avinguda de Montserrat
AV TORRENT CANIGO	avinguda del Torrent de Canigó
CL AMPLE	carrer Ample
CL CENTRAL	carrer Central
CL MAJOR	carrer Major
CL TERESA DE CALCUTA	carrer Maria Teresa de Calcuta
CL ANNA FRANK	carrer d'Anna Frank
CL ANSELM CLAVE	carrer d'Anselm Clavé
CL ANTONIO MACHADO	carrer d'Antonio Machado
CL BALMES	carrer de Balmes
CL BARCELONA	carrer de Barcelona
CL BONAVISTA	carrer de Bonavista
CL BURES	carrer de Burés
CL CATERINA ALBERT	carrer de Caterina Albert
CL COLLBAIX	carrer de Collbaix
CL FREDERICA MONTSENY	carrer de Federica Montseny
CL GIRONA	carrer de Girona
CL GORI	carrer de Gori
CL JACINT VERDAGUER	carrer de Jacint Verdaguer
CL JOAN MARAGALL	carrer de Joan Maragall
CL JOAN OLIVER	carrer de Joan Oliver
CL JONCADELLA	carrer de Joncadella
CL JOSEP CASAS	carrer de Josep Casas
CL JOSEP M.FOLCH I TORRES	carrer de Josep Maria Folch i Torres
CL JOSEP ROJAS	carrer de Josep Rojas
CL JOSEP VICENÇ FOIX	carrer de Josep Vicenç Foix
CL LEPANTO	carrer de Lepant
CL LLEIDA	carrer de Lleida
CL LLOBET	carrer de Llobet
CL LLUIS COMPANYS	carrer de Lluís Companys
CL LLUIS VILA	carrer de Lluís Vilà
CL MANRESA	carrer de Manresa
CL MARGARIDA XIRGU	carrer de Margarida Xirgu
CL MARGARIDA COMAS	carrer de Margarita Comas
CL MARIA AURELIA CAMPMANY	carrer de Maria Aurèlia Capmany
CL MARIA MERCE MARÇAL	carrer de Maria Mercè Marçal
CL MATARRODONA	carrer de Matarrodona
CL MIGUEL HERNANDEZ	carrer de Miguel Hernández
CL MONTSERRAT ROIG	carrer de Montserrat Roig
CL PAU CASALS	carrer de Pau Casals
CL PEDRAFORCA	carrer de Pedraforca
CL POMPEU FABRA	carrer de Pompeu Fabra
CL RAFAEL DE CASANOVA	carrer de Rafael Casanova
CL RAFAEL CASANOVA	carrer de Rafael Casanova
CL ROSA SENSAT	carrer de Rosa Sensat
CL SALVADOR ESPRIU	carrer de Salvador Espriu
CL SANT ISIDRE	carrer de Sant Isidre
CL SANT JOAN	carrer de Sant Joan
CL SANT JORDI	carrer de Sant Jordi
CL SANT MARTI	carrer de Sant Martí
CL SANT MATEU	carrer de Sant Mateu
CL SANT PAU	carrer de Sant Pau
CL SAN PABLO	carrer de Sant Pau
CL SANT PERE	carrer de Sant Pere
CL SANT VALENTI	carrer de Sant Valentí
CL SANTA EULALIA	carrer de Santa Eulàlia
CL TARRAGONA	carrer de Tarragona
CL TRAFALGAR	carrer de Trafalgar
CL VILASECA	carrer de Vilaseca
CL VILATORRADA	carrer de Vilatorrada
CL ONZE DE SETEMBRE	carrer de l'Onze de Setembre
CL COSTA RODONA	carrer de la Costa Rodona
CL FARIGOLA	carrer de la Farigola
CL MARINADA	carrer de la Marinada
CL MORERA	carrer de la Morera
CL MUNTANYA	carrer de la Muntanya
CL SARDANA	carrer de la Sardana
CL ACACIES	carrer de les Acàcies
CL ALZINES	carrer de les Alzines
CL ESCOLES	carrer de les Escoles
CL FEIXES	carrer de les Feixes
CL OLIVERES	carrer de les Oliveres
CL BISBE TORRAS I BAGES	carrer del Bisbe Torras i Bages
CL BRUC	carrer del Bruc
CL CIRERER	carrer del Cirerer
CL DOCTOR TARRES	carrer del Doctor Tarrés
CL DOS DE MAIG	carrer del Dos de Maig
CL MIGDIA	carrer del Migdia
CL MONTSENY	carrer del Montseny
CL PONT	carrer del Pont
CL PRAT	carrer del Prat
CL PUIGMAL	carrer del Puigmal
