DS AFORES	
AV DAVID RUSSELL	Avinguda David Russell
AV BINICUDRELL	Avinguda de Binicudrell
AV MAR, DE LA	Avinguda de la Mar
CM SON PONS	Camino/Carmen Son Pons
CM MALAGARBA, DE SA	Camí de Sa Malagarba
CM FIGUERENYA, LA	Camí de la Figuerenya
CM DE S'ESCORXADOR	Camí de s'Escorxador
CL BERNAT ALCINA	Carrer Bernat Alzina
CL CARRERO, ES	Carrer Es Carreró
CL CARRITXARET, ES	Carrer Es Carritxaret
CL FRANCESC D'ALBRANCA	Carrer Francesc d'Albranca
CL MAJOR	Carrer Major
CL MARIA AUXILIADORA	Carrer Maria Auxiliadora
CL NOU	Carrer Nou
CL SANT CRISTOFOL	Carrer Sant Cristòfol
CL SANT JAUME	Carrer Sant Jaume
CL SANT LLORENÇ	Carrer Sant Llorenç
CL S'ERA, DE	Carrer de s'Era
CL CAP DE LA VILA	Carrer es Cap de la Vila
CL TRAVESSERA NOVA	Carrer sa Travessera Nova
PZ MENORCA	Plaça Menorca
PZ MESTRE ANDREU FERRER	Plaça Mestre Andreu Ferrer
PZ PLA L'ESGLESIA	Plaça Pla de s'Església
PZ SA PLAÇA	Plaça de sa Plaça
UR SANT TOMAS	Urbanització Santo Tomàs
UR DISEMINADOS	Urbanización Diseminados
CL MIRADA DEL TORO	carrer Mirada del Toro
