ER EXTRARRADIO	
CL ACCESO RIO	Calle Acceso al Río
CL ANGULO	Calle Ángulo
CL BUENAVISTA	Calle Buenavista
CL COSTANILLA	Calle Costanilla
CL ECONOMIA	Calle Economía
CL EMPEDRADA	Calle Empedrada
CL ERMITA	Calle Ermita
CL LAGAR	Calle Lagar
CL NORTE	Calle Norte
CL NUEVA	Calle Nueva
CL PABLO VI	Calle Pablo VI
CL PALOMAR	Calle Palomar
CL POZO	Calle Pozo
CL SALAS	Calle Salas
CL TRAVIESA	Calle Traviesa
CL ZAMORA	Calle Zamora
CL ALEGRIA	Calle de la Alegría
CL PEÑARANDA	Calzada de Peñaranda
CM ESTACION	Camino Estación
FN PEDRAZUELA DE SAN BRICIO	Finca Pedrazuela de San Bricio
PZ PALACIO	Plaza Palacio
PZ CONSTITUCION	Plaza de la Constitución
PZ SOL	Plazuela Sol
TR ALEGRIA	Travesía de la Alegría
