AG BARAHONA RUSTICO (BARAHONA)	
AG JODRA DE CARDOS RUSTICO (JODRA CARDOS)	
AG PINILLA DEL OLMO RUSTICO (PINILLA OLMO)	
AG ROMANILLOS MEDINA RUSTICO (ROMANILLOS MEDI)	
CL CANTARRANAS-PIN (PINILLA OLMO)	Calle Cantarranas
CL CONCEPCION-ROMA (ROMANILLOS MEDI)	Calle Concepción
CL CRUCES-ROMANILL (ROMANILLOS MEDI)	Calle Cruces
CL CRUZ-ROMANILLOS (ROMANILLOS MEDI)	Calle Cruz
CL IGLESIA-JODRA CARDOS (JODRA CARDOS)	Calle Iglesia
CL IGLESIA-PINILLA (PINILLA OLMO)	Calle Iglesia
CL JOSE CASADO (BARAHONA)	Calle José Casado
CL LARGA-PINILLA DEL OLMO (PINILLA OLMO)	Calle Larga
CL LUCIO RELLO (BARAHONA)	Calle Lucio Rello
CL MALA (BARAHONA)	Calle Mala
CL MEDINA (BARAHONA)	Calle Medina
CL NORTE (BARAHONA)	Calle Norte
CL NUEVA (BARAHONA)	Calle Nueva
CL NUEVA-ROMANILLO (ROMANILLOS MEDI)	Calle Nueva
CL OLMO-PINILLA OL (PINILLA OLMO)	Calle Olmos
CL PLAZA-ROMANILLO (ROMANILLOS MEDI)	Calle Plaza
CL REAL-JODRA CARDOS (JODRA CARDOS)	Calle Real
CL REAL-PINILLA OL (PINILLA OLMO)	Calle Real
CL REAL-ROMANILLOS (ROMANILLOS MEDI)	Calle Real
CL SAN MIGUEL-ROMA (ROMANILLOS MEDI)	Calle San Miguel
CL SOLEDAD (BARAHONA)	Calle Soledad
CL SUERTE (BARAHONA)	Calle Suerte
CL SUR (BARAHONA)	Calle Sur
CL TRAVESAÑA (BARAHONA)	Calle Travesaña
CL IGLESIA-ROMANIL (ROMANILLOS MEDI)	Calle de la Iglesia
CL IGLESIA (BARAHONA)	Calle de la Iglesia
CL FLORES (BARAHONA)	Calle las Flores
CM RELLO (BARAHONA)	Camino Rello
CR MEDINACELI (BARAHONA)	Carretera de N-II a SO-160 por Barahona
CR TARACENA A FRAN (BARAHONA)	Carretera de Ágreda a Límite de C.A. de Castilla La Mancha
EX EXTRAMUROS (BARAHONA)	
LG EXTRARRADIO-PIN (PINILLA OLMO)	
PZ FLORENCIO LATOR (BARAHONA)	Plaza Florencio Latorre
