ER EXTRARRADIO	
CL CALLEJA	Calle Calleja
CL CANDIDO MOYANO	Calle Candido Moyano
CL CANTARRANAS	Calle Cantarranas
CJ CANTARRANAS	Calle Cantarranas
CL CARNICERIAS	Calle Carniceria
CL CARRAPORTILLO	Calle Carraportillo
CL CONCEJO	Calle Concejo
CL DAMIANA SIGUENZ	Calle Doña Damiana Siguenza
CL HERUELA	Calle Heruela
CL ONTANILLA	Calle Hontanilla
CL JUAN J FRANCO	Calle Juan Jose Franco
CL JUDERIA	Calle Juderia
CL MAYOR	Calle Mayor
CL MEDIO	Calle Medio
CL NUEVA	Calle Nueva
CL JUDERIA 1A PARA	Calle Paralela a Juderia
CL PILON	Calle Pilon
CR VALLADOLID SDA	Calle Salida Carretera Valladolid
CJ SOTO	Calle Soto
CL SUBIDA IGLESIA	Calle Subida a Iglesia
CL SUBIDA AL PALACIO	Calle Subida al Palacio
CL LA FUENTE	Calle la Fuente
CL FUENTE	Calle la Fuente
CM ARROYO ERAS	Camino Arroyo Eras
CM PINO	Camino Valderromán
CM TENADAS	Camino las Tenadas
LG LAS TENADAS	Lugar las Tenadas
MN MUNICIPIO	Município Municipio
PZ ONTANILLA	Plaza Hontanilla
PZ MAYOR	Plaza Mayor
PZ SERRANOS	Plaza Serranos
RD PALACIO	Ronda Palacio
