ER AFUERAS SINAGAS	
DS CM SERRETA-P.CO	
DS MASIA MIQUELET	
DS CR MASIES-P.ARG	
DS HOSTAL DEL PI	
DS CM MASIES-PEU B	
DS CM MAS MILLET	
DS CR POBLET	
DS CM BASSADA	
DS CM MASIA FARTET	
DS CR ERMITA-P.CER	
DS CR ERMITA-P.FON	
DS MAS D'EN PORTA	
DS PD PEU BOSC	
DS CR ESPLUGA-MASIES	
DS CM PEU BOSC-PEU	
DS PD SERRETA	
DS PD PEU BOSC-SER	
DS MASIA SIMO-P.CO	
DS FC ESPLUGA-TARRAGONA	
DS CR ESPLUGA-POBLET	
DS PLA DEL NOGUER	
DS PD COLL AUBAGUE	
DS CM BALNEARI-MAS	
DS PD "MOLI"	
DS MOLI DE GUASCH	
DS MOLI D'EN POCA	
DS CR ERMITA-P.SOL	
DS CM BALNEARI-CAD	
DS PD LES PLANES	
DS CM PIRA-P.COMES	
DS PD ARGELICHS	
DS CR ERMITA TRIN.	
DS CM MASIES	
DS PD PEDRERA	
DS CM SERRETA-P.AR	
DS DISSEMINATS	
DS CR MASIES-MNOVA	
DS CM BALNEARI-ARG	
DS CR MONTBLANC-LLEIDA	
DS CR ESPLUGA-MONT	
DS CR ESPLUGA-BLANCAFORT	
DS CR MONTBLANC	
DS MAS DE MORA	
DS CM COMETA-P.ARG	
DS CM ARGELICHS-CO	
DS PD LA SERRA	
DS PD COMES GALL	
CL ALT CAMP	Carrer de l’Alt Camp
CL ANGEL GUIMERA	Carrer d’Àngel Guimerà
CL ARC	Carrer de l’Arc
CL B PP RIU SEC MILMANDA	
CL BOVILA FRANCOLINA	Carrer de la Bòbila Francolina
CL C PP RIU SEC MILMANDA	
CL CALVARI	Carrer del Calvari
CL CAPUIG	carrer del Capuig 
CL CEMENTIRI	Carrer del Cementiri
CL ERES	Carrer de les Eres
CL F PP RIU SEC MILMANDA	
CL FONT	carrer de la Font
CL G PP RIU SEC MILMANDA	
CL H PP RIU SEC MILMANDA	
CL I PP RIU SEC MILMANDA	
CL J PP RIU SEC MILMANDA	
CL K PP RIU SEC MILMANDA	
CL MURALLA	Carrer de la Muralla
CL PROJECTE I	
CL PROJECTE III	
CL PROJECTE IV	
CL PROJECTE V	
CL PROJECTE VI	
CM CLOS	Camí Clos
CM COMA ESTRETA	Camí de la Coma Estreta
CM COMES DE LES	Camí de les Comes
CM COMETA	Camí de la Cometa
CM ERMITA	Camí de l’Ermita
CM MASIA D'EN SIMO	Camí de la Masia d’en Simó
CM RIU DEL	Camí del Riu
CM SENSE NOM 1	
CM SENSE NOM 2	
CM SENSE NOM 4	
CM SENSE NOM 5	
CM SERRETA	camí de Serreta
CM HORTA DE LA SEQUIETA	Camí de l'Horta de la Sequieta
CS CM MOLI GUASCH	Camí del Molí del Guasc
CL MAJOR	Carrer Major
CL ABADIA	Carrer de l'Abadia
CM FONT MAJOR	Carrer de la Font Major
CL FONT MAJOR	Carrer de la Font Major
CL GARRIGUES	Carrer de les Garrigues
CR ESPLUGA-BLANCAFORT	Carretera Bilbao - Tarragona
CR LLEIDA-TARRAGONA, 240	Carretera Bilbao - Tarragona
CR ESPLUGA-MOLLERUSA	Carretera/Carrera Espluga-Mollerusa
PD COSTALS DE	Partida Costals de
PD HORTA DE DALT	Partida Horta de Dalt
PD MASIAS	Partida Masias
PD RIU SEC	Partida Riu Sec
PZ MONTSERRAT CANALS	Plaça de Montserrat Canals
RB PRESIDENT LLUIS COMPANYS	Rambla President Lluis Companys
AV CATALUNYA	avinguda de Catalunya
CL LLUIS CARULLA	avinguda de Lluís Carulla i Canals
AV RIU SEC DEL	avinguda del Riu Sec
AV PAISOS CATALANS	avinguda dels Països Catalans
CM MOLI DE GUASCH	camí del Molí de Guasch
CM HORTS DELS	camí dels Horts
CL CLOS DE CALLAU	carrer Clos del Callau
CL MIG	carrer Mig
CL MIRADOR CONCA	carrer Mirador de la Conca
CL NOU	carrer Nou
CL ANSELM CLAVE	carrer d'Anselm Clavé
CL EUROPA	carrer d'Europa
CL CANOS D'EN	carrer d'en Canós
CL BELLAVISTA	carrer de Bellavista
CL BERNAT MORGADES	carrer de Bernat Morgades
CL CORDOBA	carrer de Còrdova
CL FOLCH I TORRES	carrer de Folch i Torres
CL JAUME I	carrer de Jaume I
CL JOAN AMADES	carrer de Joan Amades
CL D PP RIU SEC MILMANDA	carrer de Milmanda
CL MILMANDA	carrer de Milmanda
CL E PP RIU SEC MILMANDA	carrer de Milmanda
CL MOSSEN C.VERDAGUER	carrer de Mossèn Cinto Verdaguer
CL MOSSEN SERRET	carrer de Mossèn Sarret
CL PAU CASALS	carrer de Pau Casals
CL POMPEU I FABRA	carrer de Pompeu Fabra
CL PONC H.CERVERA	carrer de Pons de Cervera
CL PRAT DE LA RIBA	carrer de Prat de la Riba
CL MN.R.MUNTANYOLA	carrer de Ramon Muntanyola
CL ROVIRA I VIRGILI	carrer de Rovira i Virgili
CL S ANTONI	carrer de Sant Antoni
CL S JOAN	carrer de Sant Joan
CL S MIQUEL	carrer de Sant Miquel
CL SOR M.TORRES	carrer de Sor Maria Torres
CL SOR MERCE FERRER	carrer de Sor Mercè Farré
CL SORTIDA	carrer de Sortida
CL SPLUGEN	carrer de Splügen
CL TORRES JORDI	carrer de Torres Jordi
CL ANOIA	carrer de l'Anoia
CL AURORA	carrer de l'Aurora
CL ERMITA	carrer de l'Ermita
CL URGELL	carrer de l'Urgell
CL CONCA	carrer de la Conca
CL NOGUERA LA	carrer de la Noguera
CL STMA TRINITAT	carrer de la Santa Trinitat
CL SEGARRA	carrer de la Segarra
CL ESCODINES	carrer de les Escodines
CL PARRES	carrer de les Parres
CL SORTETES	carrer de les Sortetes
CL S BERNAT	carrer de sant Bernat
CL S BLAI	carrer de sant Blai
CL S VICENC PAUL	carrer de sant Vicenç de Paül
CL CASTELL	carrer del Castell
CL MESTRE ROIG	carrer del Mestre Roig
CL MOLI DE GUASCH	carrer del Molí de Guasch
CL MONTSIA	carrer del Montsià
CL PORTAL	carrer del Portal
CL PRIORAT	carrer del Priorat
CL SEGRIA	carrer del Segrià
CL SERE DEL	carrer del Serè
CL TARRAGONA	carrer del Tarragonès
CL TARRAGONES	carrer del Tarragonès
CL VENT	carrer del Vent
CL DR JOAN FARRE	carrer del doctor Joan Farré
CL AMETLLERS	carrer dels Ametllers
CL PENITENTS	carrer dels Penitents
CL TEMPLARIS	carrer dels Templers
CR MONTBLANC	carretera de Montblanc
CR POBLET	carretera de Poblet
CR MASIES	carretera de les Masies
PS CANYELLES	passeig de Canyelles
PS JM RENDE I VEN	passeig de Josep Maria Rende i Ventosa
PZ CANOS D'EN	plaça d'en Canós
PZ ESGLESIA	plaça de l'Església
PZ VILA DE LA	plaça de la Vila
TR POBLET	travessera de Poblet
