DS DISEMINADOS	
DS GOLA DEL PUCHOL	
CM AZAGADOR TORRE	Assagador de la Torre
AV 1 DE OCTUBRE	Avinguda 1 de Octubre
AV DR PESET ALEIXANDRE	Avinguda del Doctor Peset Aleixandre
AV MEDITERRANEO	Carrer del Mediterrani
AV NEPTUNO	Avinguda de Neptú
AV REAL MADRID	Avinguda Real de Madrid
AV SALESIANOS LOS	Avinguda dels Salesians
AV AMAT GRANELL MESADO	Avinguda d'Amado Granell Mesado
CL ANTONIO FERRANDIS ACTOR	Avinguda d'Antonio Ferrandis (Actor)
AV ARAGON	Avinguda d'Aragó
AV AUSIAS MARCH	Avinguda d'Ausiàs March
AV EUROPA	Avinguda d'Europa
AV BLASCO IBAÑEZ	Avinguda de Blasco Ibáñez
AV BURJASOT	Avinguda de Burjassot
AV CAMPANAR	Avinguda de Campanar
AV CATALUÑA	Avinguda de Catalunya
AV FERNANDO ABRIL MARTORELL	Avinguda de Fernando Abril Martorell
AV FRANCIA	Avinguda de França
AV GASPAR AGUILAR	Avinguda de Gaspar Aguilar
AV GIORGETA	Avinguda de Giorgeta
AV JACINTO BENAVENTE	Avinguda de Jacinto Benavente
AV JESUS MORANTE BORRAS	Avinguda de Jesús Morante Borràs
AV JUAN XXIII	Avinguda de Joan XXIII
AV JOSE ROCA COLL PIANISTA	Avinguda de Jose Roca Coll (Pianista)
AV MANUEL COLOMER MARCO	Avinguda de Manuel Colomer Marco
AV MANUEL DE FALLA	Avinguda de Manuel de Falla
AV MARCONI	Avinguda de Marconi
AV MARIA CRISTINA	Avinguda de Maria Cristina
AV MENENDEZ PIDAL	Avinguda de Menéndez Pidal
AV MENENDEZ Y PELAYO	Avinguda de Menéndez y Pelayo
AV NAVARRO REVERTER	Avinguda de Navarro Reverter
AV PERIS Y VALERO	Avinguda de Peris i Valero
AV PIO BAROJA ESCRIPTOR	Avinguda de Pio Baroja
AV PIO XII	Avinguda de Pius XII
AV PORTUGAL	Avinguda de Portugal
AV PEREZ GALDOS	Avinguda de Pérez Galdós
AV SAN JOSE ARTESANO	Avinguda de Sant Josep Artesà
AV SAN JOSE DE LA MONTAÑA	Avinguda de Sant Josep de la Muntanya
AV SUECIA	Avinguda de Suècia
AV TIRSO DE MOLINA	Avinguda de Tirso de Molina
AV VALLADOLID	Avinguda de Valladolid
AV ALCALDE GISBERT RICO	Avinguda de l'Alcalde Gisbert Rico
CL INGENIERO MANUEL SOTO	Avinguda de l'Enginyer Manuel Soto
AV ECUADOR EL	Avinguda de l'Equador
AV ESTACION	Avinguda de l'Estació
AV INSTITUTO OBRERO VALENCIA	Avinguda de l'Institut Obrer de València
AV OEST	Avinguda de l'Oest
AV CONSTITUCION DE LA	Avinguda de la Constitució
AV MALVARROSA	Avinguda de la Malva-rosa
AV PLATA	Avinguda de la Plata
AV RONDA NAZARET	Avinguda de la Ronda de Natzaret
AV BALEARES	Avinguda de les Balears
AV CORTS VALENCIANES	Avinguda de les Corts Valencianes
AV FERIAS DE LAS	Avinguda de les Fires
AV GAVIOTAS	Avinguda de les Gavines
AV TRES CRUCES	Avinguda de les Tres Creus
AV CARDENAL BENLLOCH	Avinguda del Cardenal Benlloch
AV CID	Avinguda del Cid
AV DR RUIZ Y COMES	Avinguda del Doctor Ruiz i Comes
AV DR TOMAS SALA	Avinguda del Doctor Tomàs Sala
AV DR WAKSMAN	Avinguda del Doctor Waksman
AV GENERAL AVILES	Avinguda del General Avilés
AV LEVANTE UD	Avinguda del Levante U.D.
AV MARQUES DE SOTELO	Avinguda del Marqués de Sotelo
AV MAESTRO RODRIGO	Avinguda del Mestre Rodrigo
AV MEDICO VICENTE TORRENT	Avinguda del Metge Vicente Torrent
AV PALMARET	Avinguda del Palmaret
AV PIANISTA MNEZ CARRASCO	Avinguda del Pianista Martínez Carrasco
AV POETA FDCO GARCIA LORCA	Avinguda del Poeta Federico García Lorca
AV PUERTO DEL	Avinguda del Port
AV PRIMADO REIG	Avinguda del Primat Reig
AV PRIMERO DE MAYO	Avinguda del Primer de Maig
AV PROFESSOR LOPEZ PIÑERO	Avinguda del Professor López Piñero (Historiador de la Medicina)
AV REGNE DE VALENCIA	Avinguda del Regne de València
AV HERMANOS MACHADO	Avinguda dels Germans Machado
AV HERMANOS MARISTAS	Avinguda dels Germans Maristes
AV PINARES LOS	Avinguda dels Pinars
AV TAMARINDOS	Avinguda dels Tamarindes
AV TRABAJADORES	Avinguda dels Treballadors
BR LUZ	Barri de la Llum
BR SAN JORGE	Barri de Sant Jordi
BR VETERANO	Barri del Veterà
BR SAN CRISTOBAL	Barri de Sant Cristòfol
CL DIPUTADO RICARDO SAMPER	Carrer del Diputat Ricard Samper
CL ESPOLON CANTARRANAS	Carrer de l'Esperó Canta-ranes
CL MADRE ALBERTA GIMENEZ	Carrer de la Mare Alberta Giménez
CL MORO ZEIT	Carrer del Moro Zeid
CL OBISPO PUCHOL MONTIS	Carrer del Bisbe Puchol Montis
CL PEREZ ESCRICH	Carrer de Pérez Escrich
CL VICENTE CANET	Carrer de Vicent Canet
CL VIEJA DE LA PAJA	Carrer Vell de la Palla
CR MONTAÑARES	Camí de Montanyars
CM GODELLA VIEJO	Camí Vell de Godella
CM ALGIROS	Camí d'Algirós
CM ALQUERIA ALBA	Camí Alqueria Alba
CM ALQUERIA ALBORS	Camí Alqueria Albors
CM ALQUERIA ALTA	Camí Alqueria Alta
CM AZAGADOR MONJAS	Camí Azagador Monjas
CM BARRAQUES DE LLUNA	Camí Barraques de Lluna
CM BORBOTO GODELLA	Camí Borbotó a Godella
CM CABALLO	Camí Caballo
CM CARAGOLERO	Camí Caragolero
CM CHIRIVELLA VIEJO	Camí Chirivella Viejo
CM EMPALME	Camí Empalme
CM GRAO HONDO	Camí Grao Hondo
CM MAHUELLA	Camí Mahuella
