ER EXTRARRADIO	
CL CARREVILLA	Acera de Carrevilla
AV ARROYO	Avenida del Arroyo
CL ANSELMO DE DIOS	Calle Anselmo de Dios
CL ANTIGUA	Calle Antigua
CL ARZOBIS ALMARAZ	Calle Arzobisco Almaraz
CL CARREANCHA	Calle Carreancha
CL CERRADA	Calle Cerrada
CL FARMACIA	Calle Farmacia
CL JULIO ROBLES(S.UR.5)	Calle Julio Robles
CL MAYOR	Calle Mayor
CL NUEVA	Calle Nueva
CL PAJARES	Calle Pajares
CL PEDRO MOYA(S.UR.5)	Calle Pedro Moya
CL PLATA	Calle Plata
CL SANTIAGO MARTIN(S.UR.5)	Calle Santiago Martín
CL TRANSCORRALES	Calle Transcorrales
TR ESCUELAS	Calle Trasera Escuelas
CL TRASERA ESCUELAS	Calle Trasera Escuelas
CL ZAPARDIEL	Calle Zapardiel
CL GALIANA	Calle de la Galiana
CL IGLESIA	Calle de la Iglesia
CL TRIUNFO	Calle del Triunfo
CL CANELA	Calle la Canela
CM GANSINOS	Camino Gansinos
CL CAMINO DE CARBAJOSA	Camino de Carbajosa
CL CAMINO CEMENTERIO	Camino del Cementerio
CR FUENTESAUCO	Carretera de Fuentesauco
CR PEDROSILLO	Carretera de Pedrosillo
FN ALDEALAMA	Finca Aldealama
FN FUENTE PEDRAZA	Finca Fuente Pedraza
PZ ALCALDE D. CARLOS LOBATO	Plaza Alcalde Don Carlos Lobato
PZ ALFONSO XIII	Plaza Alfonso XIII
PZ CASCOS AZULES DE LOS	Plaza de los Cascos Azules
PZ AYUNTAMIENTO	Plaza del Ayuntamiento
VI RONDA CRUZ	Ronda de la Cruz
