DS PRESA ROMERAL	
DS PRESA VALLE D L CAIDOS	
DS PRESA EL BATAN	
AV CARLOS RUIZ	Avenida Carlos Ruiz
AV CONCHA ESPINA	Avenida Concha Espina
CL CONDE DE ARANDA	Avenida Conde de Aranda
AV JUAN BORBON Y BATTEMBERG	Avenida de Juan de Borbón y Battemberg
CL 1 SAU-2	Calle 1 Sau-2
CL 2 SAU-2	Calle 2 Sau-2
CL 3 SAU-2	Calle 3 Sau-2
CL 4 SAU-2	Calle 4 Sau-2
CL 5 SAU-2	Calle 5 Sau-2
CL 6 SAU-2	Calle 6 Sau-2
CL 7 SAU-2	Calle 7 Sau-2
CL ADELFAS	Calle Adelfas
CL ALARCON	Calle Alarcón
CL ALCALDE VICENTE CARRIZO	Calle Alcalde Vicente Carrizo
CL ALCOLEA	Calle Alcolea
CL ALFONSO XII	Calle Alfonso XII
CL ARCHANDA	Calle Archanda
CL ALTO MACHUCHO	Calle Alto Machucho
CL AMBOTO	Calle Amboto
PS JOSE ANTONIO	Calle Antonio Casero
CL BARRANQUILLA	Calle Barranquilla
CL BARRASQUI	Calle Barrasqui
CL BARTOLOME MURILLO	Calle Bartolomé Esteban Murillo
CL BASALGO	Calle Basalgo
CL BUEN AIRE	Calle Buen Aire
CL CALDERON DE LA BARCA	Calle Calderón de la Barca
CL CALVARIO	Calle Calvario
CL CARLOS ARNICHES	Calle Carlos Arniches
CL CASTAÑOS	Calle Castaños
CL CAÑADA NUEVA	Calle Cañada Nueva
CL CAÑADA REAL LEONESA	Calle Cañada Real Leonesa
CL CEBADILLAS	Calle Cebadillas
CL CEREZOS	Calle Cerezos
CL CERRO ABANTOS	Calle Cerro Abantos
CL CESAREO PONTON	Calle Cesáreo Pontón
CL CLAUDIO COELLO	Calle Claudio Coello
CL CODOLOSA	Calle Codolosa
CL COLLADO DEL TOBAR	Calle Collado del Tobar
CL CONDICIONES	Calle Condiciones
CL DR JUAN ABELLO PASCUAL	Calle Doctor Don Juan Abelló Pascual
CL DOCTORES LOPEZ DIEGUEZ	Calle Doctores López Diéguez
CL DORREGARAY	Calle Dorregaray
CL DUQUE DE ALBA	Calle Duque de Alba
CL DUQUE DE MEDINACELI	Calle Duque de Medinaceli
CL EDUARDO ROSALES	Calle Eduardo Rosales
CL CANTUESO EL	Calle El Cantueso
CL CERBUNAL	Calle El Cervunal
CL EL GRECO	Calle El Greco
CL TOMILLO EL	Calle El Tomillo
CL ENCINAS	Calle Encinas
CL FAETONES	Calle Faetones
CL FEDERICO ORELLANA	Calle Federico Orellana
CL DON FERMIN MAYORAL	Calle Fermín Mayoral
CL FLORIDABLANCA	Calle Floridablanca
CL FRANCISCO MUÑOZ	Calle Francisco Muñoz
CL FRANCISCO ZURBARAN	Calle Francisco Zurbarán
CL FRANCISCO DE GOYA	Calle Francisco de Goya
CL FRANCISCO DE MORA	Calle Francisco de Mora
CL FRANCISCO RIVERA	Calle Francisco de Rivera
CL FRAY LUIS DE LEON	Calle Fray Luis de León
CM FUENTE DE LA BOLA	Calle Fuente de la Bola
CL DON GABRIEL SABAU BERGAMI	Calle Gabriel Sabau Bergamín
CL GIMENEZ GUINEA	Calle Giménez Guinea
CL GOBERNADOR	Calle Gobernador
CL GORBEA	Calle Gorbea
CL GUILLERMO FERNANDEZ SHAW	Calle Guillermo Fernández Shaw
CL GUINDOS	Calle Guindos
CL HERMANOS ALONSO	Calle Hermanos Alonso
CL HNOS ALVAREZ QUINTERO	Calle Hermanos Álvarez Quintero
CL HERNANDEZ BRIZ	Calle Hernández Briz
CL INFANTES	Calle Infantes
CL JACOMETREZZO	Calle Jacometrezzo
CL JAIME MARQUET	Calle Jaime Marquet
CL JOAN MIRO	Calle Joan Miró
CL JOAQUIN COSTA	Calle Joaquín Costa
CL JOAQUIN SOROLLA	Calle Joaquín Sorolla
CL JORDAN	Calle Jordán
CL JOSE LUIS DEL ARCO	Calle José Luis del Arco
CL JUAN ESTEBAN	Calle Juan Esteban
CL JUAN FERNANDEZ NAVARRETE	Calle Juan Fernández Navarrete
CL JUAN DE AUSTRIA	Calle Juan de Austria
CL JUAN DE LEYVA	Calle Juan de Leyva
CL JUAN DE TOLEDO	Calle Juan de Toledo
CL JUAN DE VILLANUEVA	Calle Juan de Villanueva
CL JARA LA	Calle La Jara
CL LANCHUELA	Calle Lanchuela
CL LADERA DEL TOMILLAR	Calle Lardera del Tomillar
CL LARRANO 2	Calle Larrano
CL LARRANO	Calle Larrano
CL PETUNIAS	Calle Las Petunias
CL LEPANTO	Calle Lepanto
CL ARTISTAS	Calle Los Artistas
CL GLADIOLOS	Calle Los Gladiolos
CL LIRIOS	Calle Los Lirios
CL PERIODISTAS	Calle Los Periodistas
CL TOREROS	Calle Los Toreros
CL LUCIANO GARCIA DE CASTRO	Calle Luciano García de Castro
CL LUIS CERVERA VERA	Calle Luis Cervera Vera
CL LUQUETTO	Calle Luquetto
CL MADRE CARMEN SALLES	Calle Madre Carmen Salles
CL MAESTRO ALONSO	Calle Maestro Alonso
CL MANUEL ANDUJAR	Calle Manuel Andújar
CL MARGARITAS	Calle Margaritas
CL DR MARIANO BENAVENTE	Calle Mariano Benavente
CL MARIANO SAINZ	Calle Mariano Sainz
CL MARQUES DE BORJA	Calle Marqués de Borja
CL MARIA CRISTINA	Calle María Cristina
CL MARIA LEONOR	Calle María Leonor
CL MATILDE RIBOT	Calle Matilde Ribot
CL MEMAYA	Calle Memaya
CL MENDIOLA	Calle Mendiola
CL MENDOZ	Calle Mendoz
CL MENDIA	Calle Mendía
CL MIRALMONTE	Calle Miralmonte
CL MIRASOL	Calle Mirasol
CL MONTE ESCORIAL	Calle Monte Escorial
CL MONTE LA CABEZA	Calle Monte La Cabeza
CL MONTE MACHOTAS	Calle Monte Machotas
CL MONTE SAN BENITO	Calle Monte San Benito
CL MONTE RISCO ALTO	Calle Monte Risco Alto
CL MONTE TRES ERMITAÑOS	Calle Monte Tres Ermitaños
CL MONTE VALMAYOR	Calle Monte Valmayor
CL MONTE DEL BATAN	Calle Monte del Batán
CL MONTE FRAILE	Calle Monte del Fraile
CL MORERAS	Calle Moreras
CL MUCHOS VIENTOS	Calle Muchos Vientos
CL NARANJOS	Calle Naranjos
CL NARDOS	Calle Nardos
CL NICOLAS SERRANO	Calle Nicolás Serrano
CL NOGALES	Calle Nogales
CL OLMOS	Calle Olmos
CL ORDUÑA	Calle Orduña
CL PABLO PICASSO	Calle Pablo Picasso
CL PADRE SIGUENZA	Calle Padre Sigüenza
CL PADRE VILLACASTIN	Calle Padre Villacastín
CL PADRE VILLANUEVA	Calle Padre Villanueva
CL PANADEROS	Calle Panaderos
CL PASAGARRI	Calle Pasagarri
CL PATRIARCA	Calle Patriarca
CL PAISAJISTA BORRELL	Calle Paísajista Borrell
CL PENOSILLA	Calle Penosilla
CL PINTORES	Calle Pintores
CL POZAS	Calle Pozas
CL POZO DE LA NIEVE	Calle Pozo de la Nieve
CL PRADO BARDAL	Calle Prado Bardal
CL PRADO DEL GUINDAL	Calle Prado del Guindal
CL PRADO DEL VALLE	Calle Prado del Valle
CL PRESILLA	Calle Presilla
CL PRINCIPE	Calle Príncipe
CL PUERTO DE MALAGON	Calle Puerto de Malagón
