ER EXTRARRADIO	
AV DE LOS JORNALEROS	Paseo de los Jornaleros
AV LABRADORES	Avenida de los Labradores
CL CALVO SOTELO	Plaza Adrial
CM LOS PARTIDOS	Calle Camino de los Partidos
CL CANTERAS	Calle Cantera
CL COMUNEROS	Calle Comuneros de Castilla
CL LAGUNA CHICA	Calle de la Laguna Chica
CL PARTICULAR	Calle Particular
CL PRIMERO DE MAYO	Calle Primero de Mayo
CL RIO AGUEDA	Calle Río Almar
CL RIO ALMAR	Calle Río Almar
CL RIO DUERO	Calle Río Duero
CL RIO HUEBRA	Calle Río Huebra
CL RIO LOBOS	Calle Río Lobos
CL RIO TORMES	Calle Río Tormes
CL TRAVIESA	Calle Traviesa
CM VALHONDO	Calle Valhondo
CL HERMOSA VISTA	Calle Vista Hermosa
CL VISTA HERMOSA	Calle Vista Hermosa
CL CONSTITUCION	Calle constitución
CL ARRIBA	Calle de Arriba
CL BENITO HERREROS	Calle de Benito Herreros
CL CANTARRANAS	Calle de Cantarranas
CL CANONIGO BELLIDO	Calle de Canónigo Bellido
CL FRAY LUIS LEON	Calle de Fray Luis de León
CL HERNAN CORTES	Calle de Hernán Cortés
CL PITIEGUA	Calle de Pitiegua
CL SALAMANCA	Calle de Salamanca
CL SAL SI PUEDES	Calle de Salsipuedes
CL SAN MIGUEL	Calle de San Miguel
CL SAN PEDRO	Calle de San Pedro
CL TORRUBIO	Calle de Torrubio
CL ERMITA	Calle de la Ermita
CL FUENTE	Calle de la Fuente
CL RINCONADA	Calle de la Rinconada
CL ROSA	Calle de la rosa
CL ANGUSTIAS	Calle de las Angustias
CL HUERTAS	Calle de las Huertas
CL ARENAL	Calle del Arenal
CL JARDIN	Calle del Jardín
CL MATADERO	Calle del Matadero
CL PALOMAR	Calle del Palomar
CL PELIGRO	Calle del Peligro
CL PRADO	Calle del Prado
CL TIEDRA	Calle del Prado
CL TENTETIESO	Calle del Tentetieso
CS ISLAS CABALLO	Caserío Islas Caballo
CL JORNALEROS	Paseo de los Jornaleros
PZ ADRIAL	Plaza Adrial
PZ FUENTE	Plaza de la Fuente
PZ LIBERTAD	Plaza de la Libertad
PZ VILLA, DE LA	Plaza de la Villa
PZ HOSPITAL	Plaza del Hospital
TR TEJAR	Travesía del Tejar
