ER EXTRARRADIO	
AV CASTILLA Y LEON	Avenida Castilla y León
CL UNION EUROPEA	Avenida Unión Europea
AV ERMITA DE LA	Avenida de la Ermita
CL AGUSTIN TAMAMES	Calle Agustín Tamames
CL ARROYO MOZODIEL	Calle Arroyo Mozodiel
CL DOCTOR ANGEL PEREZ PRADA	Calle Doctor Angel Perez Prada
CL VISO	Calle El Viso
CL EMBAJADOR LUIS I RODRIGUE	Calle Embajador Luis Rodríguez
CL HORNO	Calle Horno
CL LARGA	Calle Larga
CL MIGUEL DE UNAMUNO	Calle Miguel de Unamuno
CL SAN MIGUEL	Calle San Miguel
CL SERRANITOS	Calle Serranitos
CL SOL	Calle Sol
CL SORIA	Calle Soria
CL TRAVIESA	Calle Traviesa
CL VILLARES LOS	Calle Villares
CL VISTAHERMOSA	Calle Vista Hermosa
CM VALHONDO	Calle camino Valhondo
CL CRUZ, LA	Calle de la Cruz
CL CAÑO	Calle el Caño
CL ARMUÑESA	Calle la Armuñesa
CL IGLESIA	Calle la Iglesia
CL ANGEL CARRIL	Calle Ángel Carril
CM CARBAJOSA DE ARMUÑA	Camino Carbajosa
CR SAN CRISTOBAL	Carretera de San Cristóbal
PZ LIBERTAD, LA	Plaza Libertad, la
PZ SACERDOTE BERNARDO RAMOS	Plaza Sacerdote Bernardo Ramos
PZ SAN MIGUEL	Plaza San Miguel
PZ IGLESIA	Plaza de la Iglesia
