ER EXTRARRADIO	
CL ALTA	
CL REPUBLICA ARGENTINA	Calle República Argentina
CL BAJA	Calle Picasso
CL CALZADA DE LA CONSTITUCIO	Calle Calzada de la Constitución
CL CASABLANCA	Calle Casablanca
CL CERVANTES	Calle Cervantes
CL GENERALISIMO	Calle Cervantes
CL F. GARCIA LORCA	Calle García Lorca
CL HECHERA	Calle Hechera
CL LABRADORES	Calle Labradores
CL MARTIN GAITE	Calle Martín Gaite
CJ DE MEJICO	Calle Méjico
CL PEDRO DOMINGUEZ	Calle Pedro Domínguez
CL DE PICASSO	Calle Picasso
CL REAL	Calle Real
CL SOL	Calle el Regato
CL RUA MAYOR	Calle Rúa Mayor
CL SANTA ISABEL	Calle Santa Isabel
CL SANTIBAÑEZ	Calle Santibañez
CL TRASERA PONIENTE	Calle Trasera Poniente
CL DE ORIENTE	Calle Trasera de Oriente
CL DE DALI	Calle de Dalí
CJ DE LONDRES	Calle de Londres
CL LA IGLESIA	Calle de la Iglesia
CL DEL REGATO	Calle el Regato
CL NUEVA	
CL DE LA FRAGUA	Calle la Fragua
CJ DE LOS COMUNEROS	Calleja de los Comuneros
CJ DE UNAMUNO	Callejón de Unamuno
CL CAMINO DE SANTIAGO	Camino de Santiago
CL CUESTA DE LAS BODEGAS	Cuesta de las Bodegas
CT DEL CONCEJO	Cuesta del Concejo
PZ SANTO TOMAS	Plaza Santo Tomás
PZ ESPAÑA	Plaza de España
PZ SOL	Plaza del Sol
CL RONDA BARCELONA	Ronda de Barcelona
