ER EXTRARRADIO	
CL CERRADA	Calle Cerrada
CL EMPEDRADA	Calle Empedrada
CL REPUBLICA ARGENTINA	Calle República Argentina
CL TRAVIESA	Calle Traviesa
CL VILLAVERDE	Calle Villaverde
CL GANSINOS	Calle de Gansinos
CL PEDROSILLO	Calle de Pedrosillo
CL SALAMANCA	Calle de Salamanca
CL FUENTE	Calle de la Funente
CL IGLESIA	Calle de la Iglesia
CL CORRALES	Calle de los Corrales
CL CONCEJO	Calle del Concejo
CL MEDIODIA	Calle del Mediodía
CL NORTE	Calle del Norte
CL RONDA OESTE	Calle del Oeste
CL ORO	Calle del Oro
CL TORO	Calle del Toro
CL LAGUNA	Calle la Laguna
