DS CABEZA DE LA GRANA	
DS CAÑOS DE MECA	
DS ZAHORA	
DS RIBERA OLIVO	
DS SOTO EL	
DS SAN AMBROSIO	
AV CABO DIEGO PEREZ RODRIGUE	Avenida Cabo Diego Pérez Rodríguez
AV FRANCISCO RIVERA PAQUIRRI	Avenida Francisco Rivera "Paquirri"
AV JOAQUIN BLUME	Avenida Joaquín Blume
AV JOSE MATIAS GUERRERO GUER	Avenida José Matías Guerrero Guerrero
AV JUAN CARLOS I	Avenida Juan Carlos I
CL JUAN XXIII	Avenida Juan XXIII
AV ANDALUCIA	Avenida de Andalucía
AV PIO XII	Avenida de Pío XII
AV CONSTITUCION LA	Avenida de la Constitución
AV MAR (DE LA)	Avenida de la Mar
AV ATLANTICO	Avenida del Atlántico
AV FARO (DEL)	Avenida del Faro
AV RIO BARBATE	Avenida del Río Barbate
BA BLAS INFANTE	Barriada Blas Infante
BA BREÑA (LA)	Barriada La Breña
BO PAZ LA	Barrio de La Paz
BA PINAR (EL)	Barriada del Pinar
BO JARILLO	Barrio Jarillo
BO RAFAEL ALBERTI	Barrio Rafael Alberti
CL ADELFA	Calle Adelfa
CL AGUSTIN MEDINA CHICO(ZAH	Calle Agustín Medina Chico
CL ALBACORA	Calle Albacora
CL ALBACORA (ZAH AT)	Calle Albacora
CL ALBAHACA	Calle Albahaca
CL ALBATROS ZAH AT)	Calle Albatros
CL ALC VARO VALDES (ZAH AT)	Calle Alcalde Varo Valdés
CL ALCABARAN (ZAH AT)	Calle Alcarabán
CL ALHELI	Calle Alheli
CL ALMADRABA (ZAH AT)	Calle Almadraba
CL CADIZ	Calle de Cádiz
CL ANCHA	Calle Ancha
CL AS DE GUIA	Calle As de Guía
CL ATALAYA	Calle Atalaya
CL BAESSIPO	Calle Baessipo
CL BARBERAN COLLAR	Calle Barberán y Collar
CL BARQUILLA	Calle Barquilla
CL BOGAVANTE	Calle Bogavante
CL CABO TARIFA (ZAH AT)	Calle Cabo Trafalgar
CL CABO TRAFALGAR (ZAH AT)	Calle Cabo Trafalgar
CL CACHON (ZAH AT)	Calle Cachón
CL CALDERON BARCA	Calle Calderón de la Barca
CJ CALDERON DE LA BARCA	Calle Calderón de la Barca
CL CALLAO	Calle Callao
CL ALVARO BAZAN	Calle Álvaro de Bazán
CL CALVO SOTELO	Calle Calvo Sotelo
CL CASTILLO DE SANTIAGO	Calle Castillo de Santiago
CL CERCO Y JARETA	Calle Cerco y Jareta
CL CERRO CURITA (ZAH AT)	Calle Cerro Currita
CL CERVANTES (ZAH AT)	Calle Cervantes
CL CHANQUETE	Calle Chanquete
CL CHINAR	Calle Chinar
CL CHURRUCA	Calle Churruca
CL CINE MALIA	Calle Cine Malia
CL CLAVELES	Calle Claveles
CL CONSORCIO	Calle Consorcio
CL CRISTO DE MEDINACELI	Calle Cristo de Medinaceli
CL CURRICAN	Calle Curricán
CL DELFIN	Calle Delfín
CL DOCTOR FLEMING	Calle Doctor Fleming
CL DOCTORES SANCHEZ RODRIGUE	Calle Azabache
CL DUNAS LAS	Calle Dunas
CL DUQUESA DE MEDINA SIDONIA	Calle Duquesa de Medina Sidonia
CL DAMASO ALONSO	Calle Dámaso Alonso
CL ECHEGARAY	Calle Echegaray
CL BULLON EL (ZAH AT)	Calle El Bullón
CL PEÑON EL (ZAH AT)	Calle El Peñón
CL VAPOR EL (ZAH AT)	Calle El Vapor
CL CASTELAR	Calle Emilio Castelar
CL ESCALERILLAS	Calle Escalerillas
CL ESPINEL	Calle Espinel
CL ESTRIBOR	Calle Estribor
CL EXTRAMUROS (ZAH AT)	Calle Extramuros
CL FERNANDO ALBI	Calle Fernando Albil
CL CABALLERO	Calle Fernán Caballero
CL FOTOGRAFO DIEGO RIERA	Calle Fotógrafo Diego Riera
CL FRAGATA	Calle Fragata
CL FRANCISCO DE QUEVEDO	Calle Francisco de Quevedo
CL GAVIOTA (ZAH AT)	Calle Gaviota
CL GOLETA	Calle Goleta
CL GOLONDRINA (ZAH AT)	Calle Golondrina
CL GUADALETE	Calle Guadalete
CL GUADALQUIVIR	Calle Guadalquivir
CL HERMANOS CARITO	Calle Hermanos Carito
CL HERMANOS MIRALLES	Calle Hermanos Miralles
CL ISAAC PERAL	Calle Isaac Peral
CL ISLAS BALEARES	Calle Islas Baleares
CL ISLAS CANARIAS	Calle Islas Canarias
CL JACINTO BENAVENTE	Calle Jacinto Benavente
CL JARA (ZAH AT)	Calle Jara
CL JARAMPA	Calle Jarampa
CL JAZMIN	Calle Jazmín
CL JORGE GUILLEN	Calle Jorge Guillén
CL JOSE MONGE CAMARON	Calle José Monje Camarón de la Isla
CL JUAN LLORCA	Calle Juan Llorca
CL JUAN MORILLO	Calle Juan Morillo
CL JULIO ROMERO DE TORRES	Calle Julio Romero de Torres
CL JABEGA	Calle Jábega
CL MOTILLA (LA)	Calle La Motilla
CL ROSA LA	Calle La Rosa
CL LEPANTO	Calle Lepanto
CL LUIS CERNUDA	Calle Luis Cernuda
CL LUIS CORRALES EL MELLI	Calle Luis Corrales "El Melli"
CL LUIS VALVERDE	Calle Luis Valverde
CJ GENERALISIMO	Callejón del Mar
CL LUIS DE GONGORA	Calle Luis de Góngora
CL MAESTRA ANG SANZ (ZAH AT)	Calle Maestra Angelines Sáez
CL MAESTRO PEDRO CARMONA	Calle Maestro Pedro Carmona
CL MANUEL MALIA BERNAL	Calle Manuel Malia Bernal
CL MANUEL VARO ICA	Calle Manuel Varo "Ica"
CL MARINA (ZAH AT)	Calle Marina
CL MARTIN MACHUCA	Calle Martín Machuca
CL MARIA LUISA (ZAH AT)	Calle María Luisa
CL MAURA	Calle Maura
CL MEDITERRANEO	Calle Mediterráneo
CL MENENDEZ PELAYO	Calle Menéndez Pelayo
CL MESON DEL SOL	Calle Mesón del Sol
CL MIGUEL DELIBES	Calle Miguel Delibes
CL MONZON	Calle Monzón
CL MURILLO	Calle Murillo
CL NIÑO BARBATE	Calle Niño Barbate
CL NUESTRA SEÑORA DE OLIVA	Calle Nuestra Señora de la Oliva
CL NUESTRA SEÑORA DEL CARMEN	Calle Nuestra Señora del Carmen
CL NECORA (ZAH AT)	Calle Nécora
CL OLEAJE	Calle Oleaje
CL ONCE DE MARZO	Calle Once de Marzo
CL PABLO NERUDA	Calle Pablo Neruda
CL PADRE COLOMA	Calle Padre Coloma
CL PAJARES (ZAH AT)	Calle Pajares
CL PALACIO DE LAS PILAS	Calle Palacio de las Pilas
CL PALANGRE	Calle Palangre
CL PARTICULAR	
CL PATIO OSUNA	Calle Patio Osuna
CL PATIO PARAISO	Calle Patio Paraiso
CL PENSAMIENTO	Calle Pensamiento
CL DOLORES GOMAR	Calle Pesquero Dolores Gomar
CL PESQUERO JOVEN ALONSO	Calle Pesquero Joven Alonso
CL JOVEN ALONSO	Calle Pesquero Joven Alonso
CL PESQUERO REY DE LOS NIÑOS	Calle Pesquero Rey de los Niños
CL PEZ ESPADA	Calle Pez Espada
CL PINTOR RAMON GARCIA-SALAZ	Calle Pintor Ramón García-Salazar
CL PRIM (ZAH AT)	Calle Prim
CL ALCALDE TIERNO GALVAN	Calle Profesor Tierno Galván
CL PUERTO	Calle Puerto
CL PEREZ GALDOS (ZAH AT)	Calle Pérez Galdós
CL RAMON VALLE INCLAN (ZH A)	Calle Ramón de Valle-Inclán
CL RAMON Y CAJAL	Calle Ramón y Cajal
CL REAL	Calle Real
CL REAL(ZAH)	Calle Real
CL REAL ALMADRABA	Calle Real de Almadraba
CL RED  A PIE	Calle Red a Pie
CL RICARDO MORALES	Calle Ricardo Morales
CL RINCONETE Y CORT (ZAH AT)	Calle Rinconete y Cortadillo
CL ROMERO (ZAH AT)	Calle Romero
CL ROSALIA CASTRO	Calle Rosalía de Castro
CL SAGASTA (ZAH AT)	Calle Sagasta
CL SALADEROS	Calle Saladeros
CL SALMONETE	Calle Salmonete
CL SAN JOSE	Calle San José
CL SAN JUAN	Calle San Juan
CL SANTA MARIA	Calle Santa María
CL SARDINA	Calle Sardina
CL SIERRA DE RETIN (ZAH AT)	Calle Sierra de Retin
CL PIRINDOLA (ZAH AT)	Calle Manuel Mora
CL SIRENA (ZAH AT)	Calle Sirena
CL TERRAL	Calle Terral
CL THOMPSON (ZAH AT)	Calle Thompson
CL TIRSO DE MOLINA	Calle Tirso de Molina
CL TOLEDO	Calle Toledo
CL TOMILLO (ZAH AT)	Calle Tomillo
CL TORRE ROMERAL	Calle Torre Romeral
CL TORRE DEL TAJO	Calle Torre del Tajo
CL TORRECILLAS	Calle Torrecillas
CL TRAFALGAR	Calle Trafalgar
CL TRAMONTANA	Calle Tramontana
CL TULIPAN	Calle Tulipán
CL VICENTE ALEIXANDRE	Calle Vicente Aleixandre
CL VIOLETA	Calle Violeta
CL VIRGEN DEL CARMEN (ZAH A)	Calle Virgen del Carmen
CL VORAZ	Calle Voraz
CL YERBABUENA (ZAH AT)	Calle Yerbabuena
CL ZAPAL (ZAH AT)	Calle Zapal
CL ZARZA (ZAH AT)	Calle Zarza
CL AGUSTIN VARO	Calle de Agustín Varo
CL ANTONIO MACHADO	Calle de Antonio Machado
CL ANTONIO NAVAL	Calle de Antonio Naval Mellado
CL ANTONIO PEDROSA	Calle de Antonio Pedrosa
CL BALANDROS	Calle de Balandro
CL CAL Y CANTO	Calle de Cal y Canto
CL CAMILO JOSE CELA	Calle de Camilo José Cela
CL CERVANTES	Calle de Cervantes
CL CHICLANA	Calle de Chiclana
CL COLON	Calle de Colón
CL FEDERICO GARCIA LORCA	Calle de Federico García Lorca
CL FRANCISCO BRAZA BASALLOTE	Calle de Francisco Braza Basallote
CL FELIX RODRIGUEZ FUENTE	Calle de Félix Rodríguez de la Fuente
CL GABRIEL GARCIA MARQUEZ	Calle de Gabriel García Márquez
CL GABRIELA MISTRAL	Calle de Gabriela Mistral
CL JOSE LUIS GOMEZ TORRE	Calle de José Luis Gómez de la Torre
CL JOSE MARTINEZ ROMERO	Calle de José Martínez Romero
CL JOSE MARIA PEMAN	Calle de José María Pemán
CL JUAN ALVAR MNEZ	Calle de Juan Alvarado Martínez
CL JUAN RAMON JIMENEZ	Calle de Juan Ramón Jiménez
CL LOPE DE VEGA	Calle de Lope de Vega
CL LUIS BRAILLE	Calle de Luis Braille
CL MADRID	Calle de Madrid
CL MADRID 4 PARALELA	Avenida Maestro José Luis Graña
CL MAESTRO ANTONIO FERNANDEZ	Calle de Maestro Antonio Fernández
CL MANUEL DE FALLA	Calle de Manuel de Falla
CL MIGUEL ANGEL ASTURIAS	Calle de Miguel Angel Asturias
CL MIGUEL HERNANDEZ	Calle de Miguel Hernández
CL NUESTRA SEÑORA MILAGROS	Calle de Nuestra Señora de los Milagros
CL PABLO PICASSO	Calle de Pablo Picasso
CL RETAMA	Calle de Retama
CL SAN PAULINO	Calle de San Paulino
CL SEVERO OCHOA	Calle de Severo Ochoa
CL SEVILLA	Calle de Sevilla
CL SOBRE LOS ANGELES	Calle de Sobre los Ángeles
CL TERUEL	Calle de Teruel
CL VALLADOLID	Calle de Valladolid
CL VEJER	Calle de Vejer
CL VELAZQUEZ	Calle de Velázquez
CL VAZQUEZ MELLA	Calle de Vázquez de Mella
CL ZAHARA	Calle de Zahara
CL ALBUFERA	Calle de la Albufera
CL AMAPOLA	Calle de la Amapola
CL AZUCENA	Calle de la Azucena
CL BAHIA DE BARBATE	Calle de la Bahía de Barbate
CL CAMARINA	Calle de la Camarina
CL MADRID 2 PARALELA	Calle Jorge Guillén
CL MADRID 3 PARALELA	Calle Dámaso Alonso
CL CRUZ	Calle de la Cruz
CL ILUSTRE FREGONA (ZAH AT)	Calle de la Ilustre Fregona
CL RONDA DEL RIO	Calle de la Ronda del Río
CL COPLAS DE JUAN PANADERO	Calle de las Coplas de Juan Panadero
CL PILAS LAS	Calle de las Pilas
CL MAESTROS DE LOS	Calle de los Maestros
CL MAESTRA DOÑA AUREA	Calle Maestra Áurea López
CL NARDOS	Calle de los Nardos
CL ALVAREZ QUINTERO	Calle de Álvarez Quintero
CL PATRICIO CASTRO	Calle del Doctor Patricio Castro
CL DOCTOR VALENCIA	Calle del Doctor Valencia
CL JARILLO	Calle del Jarillo
CL JUREL	Calle del Jurel
CL LIRIO	Calle del Lirio
CL MARINERO EN TIERRA	Calle del Marinero en Tierra
CL PADRE LOPEZ BENITEZ	Calle del Padre López Benítez
CL RIO VIEJO	Calle del Río Viejo
CL TIMON	Calle del Timón
CL VELERO	Calle del Velero
CL ZAPAL	Calle del Zapal
CL LAS FLORES	Calle las Flores
CJ TIRSO DE MOLINA	Callejón Tirso de Molina
CJ AGUSTIN VARO	Callejón de Agustín Varo
CJ SAN PAULINO	Callejón de San Paulino
CJ HOSTAL	Callejón del Hostal
CM ZARZADILLA	Camino Zarzadilla
CM LOS CARRASCALES	Camino los Carrascales
CR ATLANTERRA (ZAH AT)	Carretera Atlanterra
CR VEJER-CAÑOS MECA	Carretera Vejer-Caños de Meca
ED ANCLA	Plaza del Ancla
LG C.GOLF DEHESA MONTENMEDIO	
LG CAÑOS DE MECA	Lugar Caños de Meca
LG OSCURIDAD LA	Lugar La Oscuridad
LG RIBERA DE LA OLIVA	Lugar Ribera de la Oliva
LG ZAHORA	Lugar Zahora
PS MARITIMO	Paseo Marítimo
PS PRADILLO DEL (ZAH AT)	Paseo del Pradillo
PZ CARLOS CANO	Plaza Carlos Cano
PZ FRANCISCO TATO ANGLADA	Plaza Francisco Tato Anglada
PZ INMACULADA	Plaza Inmaculada
PZ ROSA DE LOS VIENTOS	Plaza Rosa de los Vientos
PZ TAMARON (ZAH AT)	Plaza de Tamarón
PZ LIBERTAD DE LA	Plaza de la Libertad
PL PI EL OLIVAR	Polígono Industrial el Olivar
UR ARETUSA LUZ (ZAH AT)	Urbanización Aretusa Luz
