DS ARROYOS	
DS CABEZUELOS	
DS CAMINO VIEJO	
DS PONTEZUELAS	
DS PRADO PALACIOS	
DS TEJERA LA	
DS MADRID BURGOS	
AV BRAOJOS	Avenida Braojos
CL ALAMILLOS DE LOS	Calle Alamillos
CL ARROYOS	Calle Arroyo
CL CALLEJONES	Calle Callejones
CL CALLEJUELA	Calle Callejuela
CL CARLOS RUIZ	Calle Carlos Ruiz
CL CORRALON	Calle Corralón
CL CARCAVA	Calle Cárcava
CL DELICIAS	Calle Delicias
CL FUENTE HONDA	Calle Fuente Honda
CL HUERTAS	Calle Huertas
CL JARDIN	Calle Jardín
CL PELIGROS	Calle Peligros
CL POZUELAS	Calle Pozuelas
CL PRADO EGIDO	Calle Prado Egido
CL PRADO	Calle Prado Egido
CL PUERTA SOL	Calle Puerta del Sol
CL RENTAS DE LAS	Calle Rentas
CL TERCERILLO	Calle Tercerillo
CL VENTANILLA	Calle Ventanilla
PZ CORRAL	Plaza Corral
PZ IGLESIA	Plaza Iglesia
PZ PARQUE	Plaza del Parque
