ER EXTRARRADIO	
CL CERVANTES	Calle Cervantes
CL CHARCO BASILISA	Calle Charco Basilisa
CL CHARCO LOZANO	Calle Charco Lozano
CL ERAS	Calle Eras
BO ERAS ALTAS	Calle Eras Altas
CL ERAS ALTAS	Calle Eras Altas
CL FRAGUA DE LA	Calle Fragua
CL JACINTO BENAVENTE	Calle Jacinto Benavente
CL LARGA	Calle Larga
CL PINADERO	Calle Pinadero
CL PONIENTE	Calle Poniente
CL RONDA DE LAS ERAS	Calle Ronda de las Eras
RD ERAS	Calle Ronda de las Eras
CL SEVERO OCHOA	Calle Severo Ochoa
CL TOMAS BRETON	Calle Tomás Bretón
CL PENARANDA	Calle de Peñaranda
CL AMARGURA	Calle de la Amargura
CL IGLESIA DE LA	Calle de la Iglesia
CJ RONDA ERAS	Callejón Ronda de las Eras
CL CAMINO DE ZORITA	Camino de Zorita
CM DE LA FUENTE	Camino de la Fuente
CM MAJUELOS DE LOS	Camino de los Majuelos
CR CAÑIZAL	Carretera de Cañizal
CR PEÑARANDA	
PZ MAYOR	Plaza Mayor
CL PROGRESO DEL	Plaza del Progreso
TR AMARGURA DE LA	Travesía de la Amargura
PZ AMARGURA	Travesía de la Amargura
