DS BARRIO	
DS COTORROS	
DS NAVAS	
DS GAMONAL EL	
DS CJA TRES IGLES	
DS CM RODEO	
DS CR MV 6191	
DS PATUELO EL	
DS PRADO LA ERA	
DS SOLANILLA	
DS CR PINILLA BUIT	
DS DISEMINADO	
DS CALLEJA DE LA FUENTE	
CL ANT CAÑADA REAL (S MAMES)	Calle Antigua Cañada Real
CL BARRIO	Calle Barrio
CL CASONA	Calle Casona
CL ERAS	Calle Eras
CL HUERTOS	Calle Huertos
CL JUAN ANTONIO GRACIA ANDRE	Calle Juan Antonio García Andrés
CL FRAGUA LA (SAN MAMES)	Calle La Fragua
CL PEZUELA LA	Calle La Pezuela
CL MIRALRIO	Calle Miralrío
CL MIRASIERRA	Calle Mirasierra
CL NORTE (SAN MAMES)	Calle Norte
CL NUNCIO (SAN MAMES)	Calle Nuncio
CL PEÑA LA RAYA	Calle Peña La Raya
CL PIZARRA	Calle Pizarra
CL REAL	Calle Real
CL RODEO DE LAS CERCAS	Calle Rodeo de las Cercas
CL SOLANA (SAN MAMES)	Calle Solana
CL TRASIGLESIA	Calle Trasiglesia
CL ABUELA LUISA	Calle de la Abuela Luisa
CL FUENTE (SAN MAMES)	Calle de la Fuente
CL FUENTE VIEJA DE LA	Calle de la Fuente Vieja
CL DEL POTRO	Calle del Potro
CL RIO DEL (SAN MAMES)	Calle del Río
CJ FUENTE DE LA (SAN MAMES)	Callejón de la Fuente
CJ ERAS	Callejón Eras
CL IGLESIA ( SAN MAMES)	Calle de la Iglesia
CJ IGLESIA (SAN MAMES)	Callejón Iglesia
CJ SOL (SAN MAMES)	Callejón Sol
CJ SOLANA (SAN MAMES)	Callejón Solana
CJ AVELLANOS DE LOS	Callejón de los Avellanos
CJ RINCON DEL (SAN MAMES)	Callejón del Rincón
CM RODEO (SAN MAMES)	Camino Rodeo
CM NAVAS	Camino de la Nava
CM CHORRO DEL (SAN MAMES)	Camino del Chorro
CM RIO (SAN MAMES)	
CR NAVARREDONDA (SAN MAMES)	Carretera Navarredonda
CR PINILLA (SAN MAMES)	Carretera de Pinilla
PZ JUAN ANTONIO GARCIA ANDRE	Plaza Juan Antonio García Andrés
PZ PEZUELA LA	Plaza La Pezuela
PZ MAYOR (SAN MAMES)	Plaza Mayor
PZ CONSTITUCION	Plaza de la Constitución
PZ IGLESIA DE LA	Plaza de la Iglesia
PZ PEÑOTA DE LA (SAN MAMES)	Plaza de la Peñota
PZ PORQUERO DEL	Plaza del Porquero
TR ARROYO	Travesía Arroyo
TR SOLANA (SAN MAMES)	Travesía Solana
TR IGLESIA DE LA	Travesía de la Iglesia
