ER FUENTE GITANA (S LEONARDO YAGU)	
DS DISEMINADO (S LEONARDO YAGU)	
AV MARIA EUGENIA CAMPO (S LEONARDO YAGU)	Avenida de María Eugenia
CL POLIGONO 1 (S LEONARDO YAGU)	Calle Polígono 1
CL ALTO CORRAL (S LEONARDO YAGU)	
CL ALTO-ARGANZA (ARGANZA)	
CL ANTONIO MACHADO (S LEONARDO YAGU)	Calle Antonio Machado
CL ARGANZA (S LEONARDO YAGU)	Calle Arganza
CL CABEZA DE MOLINO (S LEONARDO YAGU)	Calle Cabeza Molino
CL CANTARRANAS (S LEONARDO YAGU)	Calle de Cantarranas
CL CARRETERA-ARGANZA (ARGANZA)	Calle Carretera
CL CASTILLO (S LEONARDO YAGU)	Calle Castillo
CL CAÑON DEL RIO LOBOS (S LEONARDO YAGU)	Calle Cañón del Río Lobos
CL CID CAMPEADOR (S LEONARDO YAGU)	Calle Cid Campeador
CL CONCEPCION (S LEONARDO YAGU)	Calle Concepción
CL CUESTA CUBILLO (S LEONARDO YAGU)	Calle Cuesta del Cubillo
CL CUESTA DE MAYO (S LEONARDO YAGU)	Calle Cuesta del Mayo
CL FERNAN GONZALEZ (S LEONARDO YAGU)	Calle Fernán González
CL INSTITUTO (S LEONARDO YAGU)	Calle Instituto
CL JUAN MANRIQUE DE LARA (S LEONARDO YAGU)	Calle Juan Manrique de Lara
CL LAGUNA NEGRA (S LEONARDO YAGU)	Calle Laguna Negra
CL MIGUEL DE CERVANTES (S LEONARDO YAGU)	Calle Miguel de Cervantes
CL NAVACASTELLANOS (S LEONARDO YAGU)	Calle Navacastellanos
CL NUEVA (S LEONARDO YAGU)	
CL PEDRO ALONSO MUÑOZ (S LEONARDO YAGU)	Calle Pedro Alonso Muñoz
CL PICOS DE URBION (S LEONARDO YAGU)	Calle Picos de Urbión
CL PISADERA (S LEONARDO YAGU)	Calle Pisadera
CL PRADO MAGDALENA (S LEONARDO YAGU)	Calle Prados de la Magdalena
CL REAL (S LEONARDO YAGU)	Calle Real
CL REAL-ARGANZA (ARGANZA)	Calle Real
CL REYES CATOLICOS (S LEONARDO YAGU)	Calle Reyes Católicos
CL RIO-ARGANZA (ARGANZA)	Calle del Río
CL SAN BENITO (S LEONARDO YAGU)	Calle San Benito
CL SAN BLAS (S LEONARDO YAGU)	Calle San Blas
CL SAN CRISTOBAL (S LEONARDO YAGU)	Calle San Cristóbal
CL SAN JUAN (S LEONARDO YAGU)	Calle San Juan
CL SAN MIGUEL (S LEONARDO YAGU)	Calle San Miguel
CL SAN PEDRO (S LEONARDO YAGU)	Calle San Pedro
CL ESTACION (S LEONARDO YAGU)	
CL MAJADA SAN PEDRO (S LEONARDO YAGU)	Calle Majada de San Pedro
CL SAN PEDRO VIEJO (S LEONARDO YAGU)	Calle San Pedro
CL SAN ROQUE (S LEONARDO YAGU)	Calle San Roque
CL TRAS PALACIOS (S LEONARDO YAGU)	Calle Traspalacios
CL TRES PALACIOS (S LEONARDO YAGU)	Calle Tres Palacios
CL ADOLFO ALONSO MUÑOZ (S LEONARDO YAGU)	Calle de Adolfo Alonso Muñoz
CL ANTONIO CASAREJOS (S LEONARDO YAGU)	Calle de Antonio Casarejos Gorostiza
CL AQUILINO SALA ALONSO (S LEONARDO YAGU)	Calle de Aquilino Sala Alonso
CL DOMINGO RUPEREZ BENITO (S LEONARDO YAGU)	Calle de Domingo Rupérez Benito
CL HELIODORO DE LEONARDO (S LEONARDO YAGU)	Calle de Heleodoro de Leonardo
CL IGNACIO PEREZ RUPEREZ (S LEONARDO YAGU)	Calle de Ignacio Pérez Rupérez
CL LOPE PEREZ RUPEREZ (S LEONARDO YAGU)	Calle de Lope Pérez Rupérez
CL MANUEL PEREZ MONCALVILLO (S LEONARDO YAGU)	Calle de Manuel Pérez Moncalvillo
CL MANUEL TREJO ALONSO (S LEONARDO YAGU)	Calle de Manuel Trejo Alonso
CL PABLO ENCABO ALONSO (S LEONARDO YAGU)	Calle de Pablo Encabo Alonso
CL TOMAS YAGUE PEREZ (S LEONARDO YAGU)	Calle de Tomás Yagüe Pérez
CL VICTORIANO ALONSO PEÑA (S LEONARDO YAGU)	Calle de Victoriano Alonso Peña
CL LA FUENTE (S LEONARDO YAGU)	Calle de la Fuente
CL IGLESIA-ARGANZA (ARGANZA)	Calle de la Iglesia
CL LOS DANZANTES (S LEONARDO YAGU)	Calle de los Danzantes
CL SOL (S LEONARDO YAGU)	Calle del Sol
CL EL ESPINO (S LEONARDO YAGU)	Calle el Espino
CL EL HORNILLO (S LEONARDO YAGU)	Calle el Hornillo
CL PELIGRO (S LEONARDO YAGU)	Calle el Peligro
CL EL PINAR (S LEONARDO YAGU)	Calle el Pinar
CL EL RANCHAL (S LEONARDO YAGU)	Calle el Ranchal
CL EL REGACHON (S LEONARDO YAGU)	Calle el Regachón
CL VIVERO (S LEONARDO YAGU)	Calle el Vivero
CL FERIA (S LEONARDO YAGU)	Calle la Feria
CL MAGDALENA (S LEONARDO YAGU)	Calle la Magdalena
CL RESINERA (S LEONARDO YAGU)	Calle la Resinera
CL ANGUSTIAS (S LEONARDO YAGU)	Calle las Angustias
CL LAS ERAS (S LEONARDO YAGU)	Calle las Eras
CL LOS ROBLES (S LEONARDO YAGU)	Calle los Robles
CL LOS SAUCES (S LEONARDO YAGU)	Calle los Sauces
CM VALDEVALERO (S LEONARDO YAGU)	Camino de Valdevalero
CM CIRCUNVALACION (S LEONARDO YAGU)	Calle Reyes Católicos
CM PRADO DEL ESPINO (S LEONARDO YAGU)	Calle el Espino
CR SAGUNTO A BURGOS (S LEONARDO YAGU)	Carretera de Sagunto a Burgos
CR BURGO DE OSMA (S LEONARDO YAGU)	Carretera del Burgo de Osma
MN EN EL MUNICIPIO (S LEONARDO YAGU)	
PJ CANALES LOS (S LEONARDO YAGU)	
PJ PARRAL EL (S LEONARDO YAGU)	
PZ GENERAL YAGUE (S LEONARDO YAGU)	Plaza Juan Yagüe
PL TERRADOS (S LEONARDO YAGU)	
PL TRES ARENAS (S LEONARDO YAGU)	Polígono Tres Arenas
PL UMBRIA ALLA (S LEONARDO YAGU)	Polígono industrial Umbría de Allá
PL VALLEJO CERON (S LEONARDO YAGU)	
