DS PRESA EL PARDO	
CL ACCESO PARQUE DE LA ELIPA	Acceso Parque de la Elipa
AU AUTOPISTA M-12 MADRID	Autopista Autopista M-12 Madrid
AU M-40	Autopista M-40
AU M-50	Autopista M-50
AU M-607	Autopista M-607
AV ARGANZUELA A MERCAMADRID	Avenida Arganzuela Mercamadrid
AV ARROYO DEL SANTO	Avenida Arroyo del Santo
AV AURORA BOREAL	Avenida Aurora Boreal
AV BARRANQUILLA	Avenida Barranquilla
AV BUCARAMANGA	Avenida Barranquilla
AV BLAS DE LEZO	Avenida Blas de Lezo
AV CAMINO DE SANTIAGO	Avenida Camino de Santiago
AV CASA QUEMADA	Avenida Casaquemada
AV CENTRAL	Avenida Central
AV COMPLUTENSE	Avenida Complutense
AV CUARTA	Avenida Cuarta
AV DONOSTIARRA	Avenida Donostiarra
AV EJE CENTRAL	Avenida Eje Central
AV EMPERATRIZ ISABEL	Avenida Emperatriz Isabel
AV ENSANCHE DE VALLECAS	Avenida Ensanche de Vallecas
AV FELIPE II	Avenida Felipe II
AV FIN DE SEMANA	Avenida Fin de Semana
AV GENERAL	Avenida General
GV HORTALEZA	Avenida Gran Vía de Hortaleza
AV HERMANOS GRANDA	Avenida Hermanos Granda
AV JUAN ANDRES	Avenida Juan Andrés
AV JUAN DE HERRERA CIUDAD UN	Avenida Juan de Herrera Ciudad Un
AV LABORAL	Avenida Laboral
AV M-45	Avenida M-45
CL MANIZALES	Avenida Manizales
AV MIGUEL DELIBES	Avenida Miguel Delibes
AV MARTIRES MARISTAS	Avenida Mártires Maristas
AV NUESTRA SEÑORA DE FATIMA	Avenida Nuestra Señora de Fátima
AV PABLO NERUDA	Avenida Pablo Neruda
AV PADRE HUIDOBRO	Avenida Padre Huidobro
AV PRINCIPAL	Avenida Principal
AV PUERTA DE HIERRO	Avenida Puerta de Hierro
AV PUERTA TOLEDO MERCAMADRID	Avenida Puerta de Toledo
AV QUINTA (C PEGASO)	Avenida Quinta
AV REAL	Avenida Real
AV REAL DE PINTO	Avenida Real de Pinto
AV RECUERDO	Avenida Recuerdo
AV SANTO ANGEL DE LA GUARDA	Avenida Santo Ángel de la Guarda
AV SEGUNDA	Avenida Segunda
AV SEXTA	Avenida Sexta
AV SUR AEROPUERTO DE BARAJAS	Avenida Sur del Aeropuerto de Barajas
AV SEPTIMA	Avenida Séptima
AV VEINTICINCO DE SEPTIEMBRE	Avenida Veinticinco de Septiembre
AV ABRANTES	Avenida de Abrantes
AV ALBERTO ALCOCER	Avenida de Alberto Alcocer
AV ALEJANDRO DE LA SOTA	Avenida de Alejandro de la Sota
AV ALFONSO PEÑA BOEUF	Avenida de Alfonso Boeuf
AV ALFONSO XIII	Avenida de Alfonso XIII
AV AMERICA	Avenida de América
AV ANDALUCIA	Avenida de Andalucía
AV ARAGON	Avenida de Aragón
AV ARCENTALES	Avenida de Arcentales
CL ARROYO DEL MONTE	Avenida de Arroyo del Monte
AV ASTURIAS	Avenida de Asturias
AV BADAJOZ	Avenida de Badajoz
AV BAVIERA	Avenida de Baviera
AV BETANZOS	Avenida de Betanzos
AV BONN	Avenida de Bonn
AV BRASIL	Avenida de Brasil
AV BRASILIA	Avenida de Brasilia
AV BRUSELAS	Avenida de Bruselas
AV BUENOS AIRES	Avenida de Buenos Aires
AV BURGOS	Avenida de Burgos
AV CAMILO JOSE CELA	Avenida de Camilo José Cela
AV CANILLEJAS A VICALVARO	Avenida de Canillejas a Vicálvaro
AV CANTABRIA	Avenida de Cantabria
AV CARABANCHEL ALTO	Avenida de Carabanchel Alto
AV CARONDELET	Avenida de Carondelet
AV CARTAGENA DE INDIAS	Avenida de Cartagena de Indias
AV CELIO VILLALBA	Avenida de Celio Villalba
AV CHAMPAGNAT	Avenida de Champagnat
AV CONCHA ESPINA	Avenida de Concha Espina
AV CORDOBA	Avenida de Córdoba
AV DAROCA	Avenida de Daroca
AV ENTREVIAS	Avenida de Entrevías
AV EUROPA	Avenida de Europa
AV FERMINA SEVILLANO	Avenida de Fermina Sevillano
AV FILIPINAS	Avenida de Filipinas
AV FRANCISCO JAVIER SAENZ OI	Avenida de Francisco Javier Sáenz de Oíza
AV FRANCISCO PI Y MARGALL	Avenida de Francisco Pi y Margall
AV FUENTELARREYNA	Avenida de Fuentelarreina
AV FUENTEMILANOS	Avenida de Fuentemilanos
AV GREGORIO DEL AMO (C UNIV)	Avenida de Gregorio del Amo
AV GUADALAJARA	Avenida de Guadalajara
AV GUMERSINDO LLORENTE	Avenida de Gumersindo Llorente
AV HELLIN	Avenida de Hellín
AV ISABEL DE VALOIS	Avenida de Isabel de Valois
AV JACA	Avenida de Jaca
AV JOSE ANTONIO CORRALES	Avenida de José Antonio Corrales
AV JUAN ANTONIO SAMARANCH	Avenida de Juan Antonio Samaranch
AV LA GAVIA	Avenida de La Gavia
AV LA SALMEDINA	Avenida de La Salmedina
AV VERBENA DE LA PALOMA	Avenida de La Verbena de la Paloma
AV LEVANTE	Avenida de Levante
AV LOGROÑO	Avenida de Logroño
AV LUIS ARAGONES	Avenida de Luis Aragonés
AV MACHUPICHU	Avenida de Machupichu
AV MADRID MERCAMADRID	Avenida de Madrid
AV MANOTERAS	Avenida de Manoteras
AV MANUEL FRAGA IRIBARNE	Avenida de Manuel Fraga Iribarne
AV MARCONI	Avenida de Marconi
AV MARUJA MALLO	Avenida de Maruja Mallo
AV MENENDEZ PELAYO	Avenida de Menéndez Pelayo
AV MIGUEL HERNANDEZ	Avenida de Miguel Hernández
AV MIRAFLORES	Avenida de Miraflores
AV MONFORTE DE LEMOS	Avenida de Monforte de Lemos
