CM BAIX, DE ; UR TREBELUGER	Camí de Baix
CL BELLAVISTA	Carrer de Bellavista
CL DE S'ARADA	Carrer de s'Arada
AV PORT, D'ES; SOL DE L'EST	Avinguda des Port
DS DISSEMINATS VARIS	
CM SANT JOSEP DE BELLAMIRADA	
CR MAO	Carrer de s'Era
CL FONDUCO, DEL	Moll de Fonduco
CM S'ALJUB, DE; TREBALUGER	Camí de s'Aljub
CM DES PARDAL (BINISSAIDA)	Camí des Pardal
CL BISBE SEVER	Carrer del Bisbe Sever
CL S'ALMIRALL	Carrer de s'Almirall
CL FUSTERS, D'ES;P.INDUSTRIA	Carrer Fusters
CL VICTORI	Carrer de Victori
CL ULLASTRES, D'ETS;TREBELUG	Carrer des Ullastres
CS BINISSAIDA	Camí de Binissaida
CL S'HOSTAL, DE;SON VILAR	Carrer de s'Hostal
CM TORRE, DE SA	Camí de sa Torre
CM DES CLOT DE SES ANIMES	
CL TRAMUNTANA, AG SANTA ANNA	
CS TORAIXER	
CL SANTA BARBARA	Carrer de Santa Bàrbara
CM NOU; UR TREBELUGER	
AV CAMP, DEL; UR SON VILAR	Avinguda del Camp
CL MAO	Carrer de Maó
CM CAMI D'EN VEREMA	
CL LLEVANT	Carrer de Llevant
PZ ARRAVAL VELLA	Plaça de s'Arraval Vella
CL ALMIRALL;UR SON VILAR	Carrer de s'Almirall
CM POU, D'ES; UR TREBELUGER	Camí des Pou
CL MESTRAL; AG SANTA ANNA	Carrer Mestral
CL ARBRES D'ELS;UR SON VILAR	Carrer dels Arbres
CL VIA DE LES ESTRELLES	Via Estrelles
CL AGAMENON	Carrer Agamenon
CL SANT ROMA; UR SON VILAR	Carrer Sant Romà
CM DES RUPIT (BINISSAIDA)	Camí des Ropit
CL SANT JORDI	Carrer de Sant Jordi
CL COSTA M. DE L'HOSPITAL	Costa des Moll de l'Hospital
AV SON VILAR, UR SON VILAR	Avinguda Son Vilar
CL BIJUTERIA, DE SA;P.INDUST	Carrer de sa Bijuteria
CL CIUTADELLA	Carrer Ciutadella
CL PARC, D'ES; UR SON VILAR	Carrer des Parc
CS TREPUCO	Camí de Trepucó
