DS DISEMINADOS	
CL AFUERAS MORAL	Calle Afueras del Moral
CL ANCHA	Calle Ancha
CL ARRABAL	Calle Arrabal
CL BARRIONUEVO	Calle Barrionuevo
CL CARRETERA ALBA	Calle Carretera Alba
CL COTARRILLA	Calle Cotarrilla
CL IGLESIA DETRAS	Calle Detras de la Iglesia
CL DR M G CANAL	Calle Dr M G Canal
CL ESCALON	Calle Escalon
CL FRESCO	Calle Hospicio
CL HOSPICIO	Calle Hospicio
CL ROLLO	Calle Rollo
CL SALEGAR	Calle Salegar
CL SOLANA BAJA	Calle Solana Baja
CL CONCEJO	Calle el Concejo
CL CORRILLO	Calle el Corrillo
CL GARDUÑA	Calle la Garduña
CL IGLESIA	Calle la Iglesia
CL LIEBRE	Calle la Liebre
CM BODEGAS	Camino Bodegas
PZ AGUSTIN DUQUE	Plaza Agustin Duque
PZ MAYOR	Plaza Mayor
TR CORRILLO	Travesía del Corrillo
TR SALEGAR	Travesía el Salegar
