ER EXTRARRADIO	
AG SAN VICENTE ANTIG	San Vicente
CL ALEGRIA	Calle Alegría
CL ATOCHA	Calle Atocha
CL CANTARRANAS	Calle Cantarranas
CL CONCEJO	Calle Concejo
CL CONGRESO	Calle Congreso
CL CONSUELO	Calle Consuelo
CL DESENGAÑO	Calle Desengaño
CL EMPEDRADA	Calle Empedrada
CL ERAS	Calle Eras
CL NUEVA PRIMERA	Calle Nueva Primera
CL NUEVA SEGUNDA	Calle Nueva Segunda
CL PLATERIAS	Calle Platerías
PZ PRIOR	Calle Prior
CL REGATO	Calle Regato
CL RIO	Calle Río
CL SALAMANCA	Calle Salamanca
CL SAN PABLO	Calle San Pablo
CL SANTA BARBARA	Calle Santa Bárbara
CL SOLEDAD	Calle Soledad
CL TRAVIESA	Calle Traviesa
CL DE LA FUENTE	Calle de la Fuente
PZ ESPAÑA	Plaza de España
