ER MONTALVO	
ER MONTALVO DOS	
DS CABRASMALAS	
ER MONTALVO TRES	
DS MONTALVOS DE MIRAFLORES	
DS HOYO DEL MUERTO, EL	
DS CARRASCAL, EL	
ER MONTALVO CUATRO	
AV MARIA JESUS FERNANDEZ LUN	Avenida María Jesús Fernández Luna
CL 1-SECTOR UR-R9	
CL 3-SECTOR UR-R9	Calle El Pardal
CL 4-SECTOR UR-R9	
CL 5-SECTOR UR-R9	
CL ABEDUL	Calle Abedul
CL AZORIN	Calle Azorín
CL BELLA SOMBRA	Calle Bellasombra
CL CAMPO DE GOLF	Calle Campo de Golf
CL CUESTA DEL CARMEN	Calle Carmen
CL CARMEN MARTIN GAITE	Calle Carmen Martín Gaite
CL CAROLINA CORONADO	Calle Carolina Coronado
CL CASTAÑO	Calle Castaño
CL CERVANTES	Calle Cervantes
CL DIAGONAL-1 (UR-R1)	
CL DRAGO	Calle Drago
CL 2-SECTOR UR-R9	Calle El Ruiseñor
CL EMILIA PARDO BAZAN	Calle Emilia Pardo Bazán
CL FRAY LUIS DE LEON	Calle Fray Luis de León
CL GARCIA REVILLO	Calle García Revillo
CL GLORIA FUERTES	Calle Gloria Fuertes
CL GONGORA	Calle Góngora
CL H1 UR-I5	
CL H2 UR-I5	
CL H3 UR-I5	
CL H4 UR-I5	
CL HIGUERA	Calle Higuera
CL INGENIERO QUINTANILLA, DE	Calle Ingeniero Quintanilla, de
CL JACARANDA	Calle Jacaranda
CL JOSEFA AMAR	Calle Josefa Amar
CL JOSEFINA CARABIAS	Calle Josefina Carabias
CL JUAN FUENTE	Calle Juan Fuente
CL JUAN EL MAGNIFICO	Calle Juan el Magnífico
CL LIMONERO	Calle Limonero
CL LOPE DE VEGA	Calle Lope de Vega
CL LUZ DE ANGEL	Calle Luz de Ángel
CL MADROÑO	Calle Madroño
CL MANUEL HERRERA	Calle Manuel Herrera
CL MARIA LEJARRAGA	Calle María Lejárraga
CL MARIA TERESA LEON	Calle María Teresa León
CL MARIA ZAMBRANO	Calle María Zambrano
CL MARIA DE ZAYAS	Calle María Zayas
CL NOGAL	Calle Nogal
CL NUEVA APERTURA,R-6	
CL OLMO	Calle Olmo
CL PALISANDRO	Calle Palisandro
CL ROBLE	Calle Roble
CL ROSA CHACEL	Calle Rosa Chacel
CL SALAS POMBO	Calle Salas Pombo
CL SAUCE LLORON	Calle Sauce Llorón
CL SECTOR UR-R10	
CL SECTOR UR-R2	
CL SECTOR UR-R6	
CL SECTOR UR-R7	Montalvo Segundo
CL SECTOR UR-R8	
CL TAMARINDO	Calle Tamarindo
CL TERESA DE JESUS	Calle Teresa de Jesús
CL TIRSO DE MOLINA	Calle Tirso de Molina
CL TORCUATO CUESTA	Calle Torcuato Cuesta
CL TORRENTE BALLESTER	Calle Torrente Ballester
CL UNAMUNO	Calle Unamuno
CL V3 UR-I5	
CL V4 UR-I5	
CL V6 UR-I5	
CL VALLE INCLAN	Calle Valle Inclán
CL ERPRINZ, DE	Calle de Erprinz
CL LAILA, DE	Calle de Laila
CL ENCINA	Calle de la Encina
CL LUNA, DE LA	Calle de la Luna
CL FRESNO	Calle del Fresno
CL GOLF, DEL	Calle del Golf
CL MARQUES, DEL	Calle del Golf
CL GUINDO	Calle del Guindo
CL ILUSTRADO MARCOS, DEL	Calle del Ilustrado Marcos
CL MAESTRO MALMIERCA, DELL	Calle del Maestro Malmierca
CL SOL, DEL	Calle del Sol
CM GOLPEJERA	Camino de Golpejera
CR CIUDAD RODRIGO A SALAMAN	Carretera de Ciudad Rodrigo A Salamanca
FN CALZADILLA VALMUZA	Finca Calzadilla Valmuza
FN CUBITO	Finca Cubito
FN FRAGUA	Finca Fragua
FN MEGRILLAN	Finca Megrillan
FN MORALES	Finca Morales
FN PALC LOPEZ RODRIGUEZ	Finca Palc Lopez Rodriguez
FN PALC VILLALONES	Finca Palc Villalones
FN PORTEROS	Finca Porteros
FN RODILLO	Finca Rodillo
FN TORRECI MIRANDA	Finca Torreci Miranda
PS VEGA, DE LA	Paseo de la Vega
PZ MAYOR	Plaza Mayor
PZ GENERALISIMO	Plaza del Generalísimo
PZ REGISTRADOR INFANTE, DEL	Plaza del Registrador Infante
PZ AMOR, DEL	Plazuela del Amor
PB BARREGAS	Poblado Barregas
PB PEÑASOLANA III	Urbanización Peñasolana III
