CL HUERTA NUEVA	Calle Huerta Nueva
CL HUERTA VICO (FAC)	Calle Merced
CL IGNACIO DEL CUVILLO	Bloque Ignacio del Cuvillo
CL INDEPENDENCIA	Calle Independencia
CL PRIVILEGIOS	Calle Privilegios
CL INVALIDOS	Calle Inválidos
CL ISAAC PERAL	Calle Isaac Peral
CL JUAN VILLALTA RIVAS	Calle Juan Villalta Rivas
CL JEREZ	Calle Jerez
CL JESUS	Calle Jesús
CL JOAQUIN TENA ARTIGAS PARA	Calle Joaquín Tena Artigas
CL JUAN XXIII	Calle Juan XXIII
BO DON JUAN DE AUSTRIA	Calle Juan de Austria
CL JUAN DE LA CIERVA	Calle Juan de la Cierva
CL ALFEREZ JUSTINO PERTIÑEZ	Calle Justino Pertiñez
CL JUCAR	Calle Júcar
CL QUEBRANTAMICHOS	Calle La Tahona
CL LEGIONARIO RIOS MOYA	Calle Almedina
CL LEPANTO	Calle Lepanto
CL AZOGUE DEL	Calle Los Azogues
CL MAGALLANES	Calle Magallanes
CL MANUEL DABAN	Calle Manuel Daban
CL MANUEL REINE	Calle Pintor Manuel Reine
CL MARTINEZ ROMERO	Bloque Martínez Romero
CL MAR ADRIATICO	Calle Mar Adriático
CL MAR CANTABRICO	Calle Mar Cantábrico
CL MAR EGEO	Calle Mar Egeo
CL MAR JONICO	Calle Mar Jónico
CL MAR MEDITERRANEO	Calle Mar Mediterráneo
CL MAR ROJO	Calle Mar Rojo
CL MAR TIRRENO	Calle Mar Tirreno
CL JOSE GELLA	Bloque José Gella
CL MARIA ANTONIA TOLEDO	Calle María Antonia Toledo
CL MARIA DE MOLINA	Calle María de Molina
CL MELO	Calle Melo
CL MERCED TRANSVERSAL (FAC)	Calle Labradores (Facinas)
CL MIÑO	Calle Miño
CL MESINA	Plaza Mesina
CL MORENO DE MORA	Calle Moreno de Mora
CL MULHACEN	Calle Mulhacén
CL NAVAS DE TOLOSA	Calle Navas de Tolosa
CL NUMANCIA	Calle Numancia
CL ODIEL	Calle Odiel
CL OTUMBA	Calle Otumba
CL PADRE FONT	Calle Padre Font
CL PADRE FONT (FAC)	
CL PADRE FELIX	Calle Padre Félix
CL PARRAS	Calle Parras
CL FALANGISTA PEDRO CORTES	Calle Pedro Cortés
CL PEDRO CORTES	Calle Pedro Cortés
CL PEDRO LOBO	Calle Pedro Lobo
CL PESO DEL	Calle del Peso
CL PEÑITA	Calle Peñita
CL PI TAHIVILLA	Calle Polígono Industrial Tahivilla
CL ANETO	Calle Pico de Aneto
CL PINTOR AGUSTIN SEGURA	Calle Pintor Agustín Segura
CL PLAYA VALDEVAQUEROS	Calle Mar Jónico
CL POZO	Calle Pozo
CL PIO XII	Calle Pío XII
CL RAMON Y CAJAL	Calle Ramón y Cajal
CL REAL (TAH)	Calle Real (Tahivilla)
CL REYES CATOLICOS	Calle Reyes Católicos
CL RGTO INFANTERIA ALAVA 22	Calle Joaquín Tena Artigas
CL RODRIGO PEREZ PONCE	Calle Rodrigo Pérez Ponce
CL SALADILLO	Calle Saladillo
CL SAN CASIANO	Calle San Casiano
CL CONVENTO SAN FRANCISCO	Calle Convento
CL SAN MATEO	
CL SAN DONATO	Calle San Donato
CL SAN FRANCISCO	Calle San Francisco
CL SAN ISIDRO (TAH)	Calle San Isidro (Tahivilla)
CL SAN JOSE	Calle San José
CL JUAN RAMON JIMENEZ	Calle Juan Mathe de Luna
CL SAN JOAQUIN	Calle San Julián
CL SAN JULIAN	Calle San Julián
CL SAN ISIDRO	Calle San Pedro
CL SAN ROSENDO	Calle San Rosendo
CL SAN SEBASTIAN	Calle San Sebastián
CL SANCHO IV EL BRAVO	Calle Sancho IV El Bravo
CL SANCHO IV EL BRAVO (FAC)	Calle Reguera
CL SANTA BARBARA	Calle Santa Bárbara
CL NUESTRA SRA LUZ	Calle Nuestra Señora de la Luz
CL SANTA TERESA	Calle Santa Teresa
CL SANTISIMA TRINIDAD	Calle Santísima Trinidad
CL SERAFIN ROMEU	Calle Serafin Romeu
CL SILOS LOS	Calle Silos
CL SOL (FAC)	Calle Sol
CL TAJO	Calle Tajo
CL ROSARIO (FAC)	Calle Rosario
CL TARIFA (FAC)	Calle Tarifa (Facinas)
CL FERIA (FAC)	Calle Feria
CL LUNA (FAC)	Calle Luna
CL MONTAÑEZ (FAC)	Plaza de España
CL ROSA LA (FAC)	Calle la Rosa
CL FALLA (FAC)	Calle Falla
CL TEIDE	Calle Teide
CL TINTO	Calle Tinto
CL TORRE DE LA (TAH)	Calle de la Torre
CL TORRES QUEVEDO	Calle Torres Quevedo
CL TRAFALGAR	Calle Trafalgar
CL TURRIANO GRACIL	Calle Turriano Gracil
CL VENTA LA (TAH)	Calle de la Venta
CL VIA DESCONOCIDA	La Zarzuela
CL VISTA ALEGRE (FAC)	Calle Sol
CL VIZCONDE DE CASTELNOU	Calle Vizconde del Castelnou
CL PAZ DE LA	Plaza de la Paz
CL CALZADILLA DE TELLEZ	Calle Calzadilla de Téllez
CR ATLANTERRA	Carretera de Atlanterra
CR CADIZ-MALAGA	Carretera Cádiz-Málaga
CA ALFANEQUE DE	
CA ARRAEZ GONZALEZ	
CA CABRERIZAS DE LAS (FAC)	Calle Cabrerizas
CL CONSTITUCION (FAC)	Calle Constitución
CL CORRALES LOS (TAH)	Calle Corrales
CL DEHESILLA (TAH)	Calle Dehesilla
CL DIVINA PASTORA (FAC)	Calle Divina Pastora (Facinas)
CL DIVINA PASTORA (TAH)	Calle Divina Pastora (Tahivilla)
CL DOCTOR FLEMING (FAC)	Calle Doctor Fleming (Facinas)
CL DCTOR PERZ MELENDEZ (FAC)	Calle Doctor Pérez Meléndez
CL FUENTES (FAC)	Calle Fuente
CL JOSE MARIA PEMAN (FAC)	Calle José María Pemán
CL JANDA LA (FAC)	Calle La Janda
CL LABRADORES (FAC)	Calle Labradores (Facinas)
CL LABRADORES (TAH)	Calle Labradores (Tahivilla)
CL MERCED (FAC)	Calle Merced
CL MOLINOS (FAC)	Calle Molino
CL NIEVES (FAC)	Calle Nieves
CL NORIETA (TAH)	Calle Norieta
