DS DISEMINADOS (RESTO)	
AV PAZ (FASNIA)	Avenida la Paz
CL ACCESO LAS ERAS (ERAS LAS)	Calle Acceso las Eras (Eras las)
CL ALDEA (FASNIA)	Calle Aldea
CL B 23 (ROQUES LOS)	Calle B 23 (Roques los)
CL B 24 (ROQUES LOS)	Calle B 24 (Roques los)
CL B 25 (ROQUES LOS)	Calle B 25 (Roques los)
CL BANQUITOS LOS (ERAS LAS)	Calle Banquitos los (Eras las)
CL CALETONES LOS (ERAS LAS)	Calle Caletones los (Eras las)
CL CALLE A (FASNIA)	Calle Calle A (Fasnia)
CL CALLE B (FASNIA)	Calle Calle B (Fasnia)
CL CALLE C (FASNIA)	Calle Calle C (Fasnia)
CL CALLE D (FASNIA)	Calle Calle D (Fasnia)
CL CALLE DIEZ (ZARZA LA)	Calle Calle Diez (Zarza la)
CL CALLE E (FASNIA)	Calle Calle E (Fasnia)
CL CALLE NUEVE (ZARZA LA)	Calle Calle Nueve (Zarza la)
CL CALLE OCHO (ZARZA LA)	Calle Calle Ocho (Zarza la)
CL CALLE TRES (ZARZA LA)	Calle Calle Tres (Zarza la)
CL CALLE UNO (ZARZA LA)	Calle Calle Uno (Zarza la)
CL CALLE DOS (ZARZA LA)	Calle Callejón
CJ CALLEJON (ZARZA) (ZARZA LA)	Calle Callejón
CL CEMENTERIO (FASNIA)	Calle Cementerio
CL CHIFIRA (FASNIA)	Calle Chifira (Fasnia)
CL MORRA (FASNIA)	Calle Corujera
CL CORUJERA (ZARZA) (ZARZA LA)	Calle Corujera
CL CORUJERA (FASNIA)	Calle Corujera
CL CRUZ ROQUE (CRUZ DEL ROQUE)	Calle Cruz Roque (Cruz del Roque)
CL D (LAS ERAS) (ERAS LAS)	Calle D (las Eras) (Eras las)
CL DOMINGO GUILLERMO (ZARZA LA)	Calle Domingo Guillermo
CL EMILIANO DIAZ CASTRO (FASNIA)	Calle Emiliano Díaz Castro
CL ERAS B (ERAS LAS)	Calle Eras B (Eras las)
CL ERAS SIETE (ERAS LAS)	Calle Eras Siete (Eras las)
CL ERAS UNO (ERAS LAS)	Calle Eras Uno (Eras las)
CL F (LAS ERAS) (ERAS LAS)	Calle F (las Eras) (Eras las)
CL G (LAS ERAS) (ERAS LAS)	Calle G (las Eras) (Eras las)
CL H (LAS ERAS) (ERAS LAS)	Calle H (las Eras) (Eras las)
CL HOYA MENA (SABINA ALTA)	Calle Hoya Mena
CL MAYOR (SOMBRERA LA)	Calle La Sombrera
CL SOMBRERA (SOMBRERA LA)	Calle La Sombrera
CL LOMO ANGOSTO (LA ZARZA) (ZARZA LA)	Calle Lomo Angosto
CL LOMO BREZOS (FASNIA)	Calle Lomo Brezos (Fasnia)
CL LOMO GRANDE (SABINA ALTA)	Calle Lomo Grande
CL LOMO NEGRO (CRUZ DEL ROQUE)	Calle Lomo Negro (Cruz del Roque)
CL LOMO TOSE (FASNIA)	Calle Lomo Tose (Fasnia)
CL MARTIN TABARES DE NAVA (FASNIA)	Calle Martín Tabares de Nava
CL MONTAÑA (FASNIA)	Calle Montaña
CL OBISPO PEREZ CACERES (FASNIA)	Calle Obispo Pérez Cáceres
CL PABLO RUIZ PICASSO (FASNIA)	Calle Pablo Ruiz Picasso
CL SABINA ALTA (SABINA ALTA)	Calle Sabina Alta (Sabina Alta)
CL SAN ISIDRO (SABINA ALTA)	Calle San Isidro
CL SAN JOAQUIN (FASNIA)	Calle San Joaquín
CL SINFOROSA (FASNIA)	Calle Sinforosa (Fasnia)
CL TARTAGO (ERAS LAS)	Calle Tartago (Eras las)
CL VARELA (CRUZ DEL ROQUE)	Calle Varela (Cruz del Roque)
CL VENENERO (ERAS LAS)	Calle Venenero (Eras las)
CL BALO EL (ERAS LAS)	Calle el Balo
CL E (LAS ERAS) (ERAS LAS)	Calle el Balo
CL CALLE K (ERAS LAS)	Calle el Callao
CL CALLE SEIS (ZARZA LA)	Calle el Calvario
CL CALLE CINCO (ZARZA LA)	Calle el Calvario
CL CALVARIO (ZARZA) (ZARZA LA)	Calle el Calvario
CL ERAS CUATRO (ERAS LAS)	Calle el Coral
CL ERAS CINCO (ERAS LAS)	Calle el Coral
CL EL CORAL (ERAS LAS)	Calle el Coral
CL I (LAS ERAS) (ERAS LAS)	Calle el Guincho
CL HOYO (FASNIA)	Calle el Hoyo
CL RINCON (FASNIA)	Calle el Rincón
CL ERAS DOS (ERAS LAS)	Calle la Ermita
CL CALVARIO (FASNIA)	Calle la Laja
CL LAJA (FASNIA)	Calle la Laja
CL ERAS TRES (ERAS LAS)	Calle la Maresia
CL PUNTILLA LA (ERAS LAS)	Calle la Puntilla
CL VERA (FASNIA)	Calle la Vera
CL CALLE SIETE (ZARZA LA)	Calle la Vista
CL HOYO VISTAS (FASNIA)	Calle las Vistas
CL VISTAS (ZARZA) (ZARZA LA)	Calle las Vistas
CL VISTAS (FASNIA)	Calle las Vistas
CL ERAS A (ERAS LAS)	Calle los Emigrantes
CL EMIGRANTES LOS (ERAS LAS)	Calle los Emigrantes
CJ CALLEJON (FASNIA)	Calleja/Callejón Callejon (Fasnia)
CL PINO GORDO (SOMBRERA LA)	Camino Pino Gordo
CL IGLESIA VIEJA (CRUZ DEL ROQUE)	Camino de la Iglesia Vieja
CL APARTADERO (FASNIA)	Camino de los Apartaderos
CM BRUZA LA (FASNIA)	Camino/Carmen Bruza la (Fasnia)
CM INES LA (CRUZ DEL ROQUE)	Camino/Carmen Ines la (Cruz del Roque)
CM LOMO CUCHILLO (FASNIA)	Camino/Carmen Lomo Cuchillo (Fasnia)
CM MORRA VISTA (FASNIA)	Camino/Carmen Morra Vista (Fasnia)
CM LOS CHARCOS (RESTO)	Camino/Carmen los Charcos (Resto)
CR GENERAL DEL SUR (FASNIA)	Carretera General del Sur
CR ROQUES (FASNIA)	Carretera los Roques
CL ROQUES (LOS ROQUES) (ROQUES LOS)	Carretera los Roques
CR GENERAL DEL SUR (ZARZA) (ZARZA LA)	Carretera/Carrera General del Sur (Zarza) (Zarza la)
CR ZARZA (ZARZA LA)	Carretera/Carrera Zarza (Zarza la)
CS CASAS DEL CAMINO REAL	Caserío Casas del Camino Real
LG BARDO VIEJO (CRUZ DEL ROQUE)	Lugar Bardo Viejo (Cruz del Roque)
MC ABASTOS (RESTO)	Mercado Abastos (Resto)
CL HILARIO MARRERO (ERAS LAS)	Plaza Hilario Marrero
PZ CONSTITUCION (FASNIA)	Plaza de la Constitución
PR SITIO EL (RESTO)	Prolongación/Continuación Sitio el (Resto)
UR P.P. LA HONDURA (ERAS LAS)	Urbanización P.P. la Hondura (Eras las)
UR ROQUES LOS (ROQUES LOS)	Urbanización Roques los (Roques los)
