DS DISEMINADO	
ER PALACIO CASTRO	
CL ERAS	Calle de Almaje
CL FONTIVEROS	Calle de la Pajarosa
CL RONDA	Calle de la Fuensanta
PS CARDILLEJOS	Calle de Cardilleja
CL CASTRONUEVO	Calle de la Cilla
CM MUÑOSANCHO	Calle de Muñosancho
CL CARDILLEJO	Calle de Farfaro
CL CILLAN	Calle de Castronuevo
CL IGLESIA	Calle de la Cilla
CL JARDIN	Calle del Jardín
CM CARDILLEJO	
CM FONTIVEROS	Camino de Fontiveros
PS CASTRONUEVO	Paseo Castronuevo
PS IGLESIA	Calle de la Iglesia
PZ ALBERTO LEIVA	Plaza de la Constitución
PZ CASTRONUEVO	Calle de las Paneras
PZ IGLESIA	Plazueleta de Santa María Magdalena
PZ UNO DE MAYO	Plaza del Uno de Mayo
TR CARDILLEJOS	Calle de las Corralizas
TR HERAS	Calle del Lagar
TR IGLESIA	Calle del Frontón	
